ip_mean	ip_sd	ip_kurt	ip_skew	snr_mean	snr_sd	snr_kurt	snr_skew	pulsar
93.7734	41.8831	0.3714	1.2912	1.4824	12.9591	12.2429	180.1588	0
73.6328	35.4612	1.1536	4.1611	2.0995	13.0575	10.0136	140.8942	0
93.4297	39.8832	0.6021	1.5185	2.4758	14.1466	8.7706	107.9702	0
131.625	44.1119	0.1089	0.2399	33.8888	70.3983	1.6895	1.0318	0
136.0859	48.5118	-0.1351	0.4301	1.7584	15.986	11.5671	148.9159	0
76.5234	34.0872	2.0243	8.1318	7.9833	36.6574	4.8889	23.6754	1
67.6641	32.5618	2.028	8.0983	8.2667	34.8389	4.7934	24.032	1
123.6406	47.2762	-0.1787	0.0172	2.1998	18.1472	9.8173	106.35	0
145.4375	47.0181	-0.1179	-0.1544	13.3135	45.3773	3.3897	10.3547	0
117.6641	49.1351	0.1849	-0.0788	6.0468	27.8142	5.4938	31.9788	0
94.3359	43.1942	0.5153	0.8624	4.5301	23.1875	6.3755	45.4011	0
131.1328	46.6487	0.3346	0.5666	2.8871	21.3775	8.2073	71.5735	0
115.1016	48.974	0.1817	-0.0551	2.5117	16.3601	9.0767	98.3782	0
131.3047	47.9071	-0.004	-0.0772	6.439	33.3118	5.4325	29.3966	0
100.7422	42.5555	0.2692	0.5642	2.0251	15.702	9.8492	113.1513	0
97.2344	46.5364	0.5586	0.3844	2.01	13.6344	10.0223	132.1256	0
110.5312	50.3488	0.2972	-0.0346	1.8378	11.3131	12.3551	225.0612	0
131.6797	49.2617	0.1504	-0.2748	2.5836	19.7993	8.1631	69.7802	0
130.2969	43.7245	0.2393	0.7739	3.3278	21.939	7.6336	63.688	0
100.9219	50.2719	0.6748	0.3755	1.3127	14.0888	12.4732	170.3164	0
140.0703	52.8898	-0.0544	-0.2802	2.9448	18.163	8.1171	77.4557	0
109.5156	55.5121	-0.0354	-0.3857	2.0293	16.2591	10.2367	117.9705	0
117.3516	46.7439	0.0776	0.2459	3.2609	19.9634	7.8976	72.2711	0
116.1172	49.9832	0.0889	-0.0374	2.3888	20.2569	9.3843	93.5415	0
104.7891	38.6783	0.2388	1.2436	1.6564	14.3106	11.4467	153.0117	0
96.2031	45.1117	0.774	1.4358	2.3462	14.8673	9.469	112.1365	0
155.5156	45.6363	-0.2504	0.3921	23.291	59.901	2.3011	3.5701	0
42.5781	46.6383	2.8416	7.8328	12.9716	38.4988	3.7997	14.9908	1
60.6328	47.5647	2.4013	5.8583	93.587	89.5423	0.3839	-1.319	1
65.2266	35.6969	2.2919	10.1185	15.5151	48.8724	3.1854	9.164	1
125.2344	37.3268	-0.1711	1.7595	0.5953	10.0862	19.6414	424.7722	0
137.6719	52.6381	-0.0067	-0.484	1.9156	15.4425	9.6859	108.7586	0
72.3203	37.2194	0.885	3.0601	2.4875	15.3319	8.5151	92.9009	0
169.5391	57.0607	-1.0826	0.625	127.6363	94.4107	-0.2762	-1.5785	0
142.3594	49.6665	-0.0568	-0.091	2.9574	16.5854	8.5408	92.476	0
106.1875	31.9999	0.8764	3.4292	1.4858	11.6825	12.5805	214.618	0
41.2109	31.9466	3.8875	19.8978	88.3336	78.9114	0.5885	-0.8073	1
89.9141	39.3389	0.5576	1.5239	1.3278	15.1929	13.0482	183.0111	0
8.2266	32.5579	5.8965	35.2872	184.5259	62.9149	-1.0193	0.177	1
107.5391	86.9514	-0.0089	-1.6767	211.949	54.0103	-2.5568	5.7685	0
168.2734	39.9661	-0.6275	1.6409	2.0861	13.5417	10.7889	153.0203	0
117.9141	50.3843	0.5902	0.3732	1.1856	12.3221	13.3838	211.4592	0
98.3672	50.3059	0.4091	0.0731	0.8428	11.2356	16.3599	301.2815	0
79.8125	38.1714	0.7714	2.2356	5.3127	27.8762	5.6234	32.6063	0
78.2891	36.3959	0.832	3.1265	1.4038	11.3054	13.6334	246.7427	0
141.625	48.5417	-0.0498	0.1731	6.3913	28.4514	5.1691	28.1885	0
128.2656	46.3274	-0.06	-0.1399	152.9582	74.5793	-1.1702	0.0388	0
108.5312	50.3553	0.4678	0.4581	2.2801	16.3785	8.9636	94.2887	0
104.5078	50.2744	0.2684	-0.1692	1.7299	17.058	11.7066	147.0344	0
100.6484	34.7906	0.6133	2.1788	3.4925	25.7626	7.7303	60.3272	0
147.5469	54.5778	-0.1312	-0.2702	3.5811	19.2693	6.8615	55.6211	0
137.7266	43.6035	0.1252	0.3319	2.9574	16.8282	8.1439	83.3189	0
104.4688	49.4673	0.3282	-0.0948	2.0268	15.9934	10.0041	115.1046	0
110.5156	48.9936	0.121	-0.217	1.4239	15.7942	12.3327	159.8221	0
126.5156	45.0085	0.1251	0.2401	1.7651	15.9337	12.0197	163.4456	0
120.4219	47.2289	0.2033	0.1863	1.6087	14.9631	12.2326	168.901	0
116.6016	47.0457	0.2823	0.0989	2.5493	16.8405	8.4693	85.3289	0
112.9141	53.2468	0.2927	-0.2208	1.9105	17.2166	10.4468	117.3495	0
69.2109	45.2662	2.0243	4.4851	2.5468	18.2012	9.9976	109.1223	1
100.2578	47.5702	0.4792	0.8764	5.209	31.0486	6.0755	36.2429	1
135.4141	44.5876	0.0224	0.6865	3.0017	19.1922	8.1354	75.9368	0
116.7656	42.8642	0.1295	1.4545	3.8445	20.6052	6.2293	44.6111	0
95.7734	40.3286	0.2693	0.9477	1.49	15.8844	11.4354	137.1097	0
132.2969	42.9226	0.051	0.6536	1.9381	13.0554	10.7668	154.3764	0
86.2734	38.8251	0.7984	1.9199	3.158	18.7434	7.376	64.2172	0
134.4062	49.9427	-0.0864	-0.353	1.3503	11.5189	13.4228	234.4747	0
119.3281	63.093	0.4992	-0.8338	43.5393	72.1177	1.3594	0.3537	0
114.4141	55.0417	0.1348	-0.2571	2.5744	15.8322	8.6528	92.3266	0
118.0156	40.6371	0.0644	1.4987	1.1229	10.0432	16.3252	357.735	0
89.1484	57.3532	1.3447	1.1949	20.8871	57.0881	2.5967	5.3157	0
14.9062	29.3905	7.2107	53.0265	124.2617	75.6375	-0.1199	-0.973	1
123.2734	49.449	0.212	0.0339	4.0995	18.7131	6.0307	46.7403	0
40.7891	30.6568	5.1135	32.7523	55.2124	78.3927	1.1615	0.0037	1
11.9766	29.5776	7.5509	56.5377	128.0201	73.4315	-0.1245	-0.8992	1
124.0391	53.629	-0.1255	-0.4882	6.1363	26.6856	4.8989	25.6861	0
125.1719	52.3064	0.0566	-0.3608	2.1321	12.4456	10.2513	158.1902	0
117.4062	54.7638	0.3123	-0.5619	4.8888	26.5253	6.2709	41.6529	0
113.6797	51.266	0.3863	0.0753	1.7299	15.2635	10.9482	135.8836	0
99.8359	39.3243	0.5859	1.2086	2.1697	15.9172	9.751	112.6339	1
108.3984	44.4198	0.3069	0.1858	1.8453	15.0234	10.4269	126.7392	0
131.7422	42.3597	-0.0781	0.1763	1.3043	13.2424	12.0828	169.0793	0
161.8281	39.0639	-0.3051	1.5263	4.26	24.2734	7.1326	54.6937	0
142.3438	47.3549	-0.0081	-0.1674	1.393	13.7292	13.5288	213.8294	0
124.9062	46.0836	0.2427	0.4254	2.9465	18.895	7.917	74.5091	0
124.5312	47.2068	-0.1165	0.2591	4.4038	25.7207	6.5781	46.2359	0
72.4688	34.1879	0.8636	5.0094	3.5468	21.8632	7.1514	55.4598	0
81.8203	35.3921	1.0158	3.733	2.5493	21.1824	8.8089	79.9501	0
101.8828	44.3016	0.5849	0.723	2.6455	19.5398	9.102	90.4199	0
19.9609	34.0965	5.5049	31.0999	125.2642	82.3635	-0.1415	-1.1508	1
98.4688	38.3776	0.4442	1.6202	2.3186	15.3349	10.5986	141.6795	0
136.2734	47.5961	-0.2732	0.0995	2.6647	17.7199	8.5002	81.7503	0
122.3828	49.5237	0.3585	0.0739	4.8746	26.4749	6.0055	37.796	0
121.7734	53.4281	0.1983	-0.3104	6.9264	30.5288	5.1034	27.586	0
112.2266	45.4466	0.0727	-0.1324	2.1313	16.2602	10.6487	129.2962	0
130.7656	52.473	0.0973	-0.1635	2.2943	15.9812	10.7848	139.0383	0
136.5625	43.3969	-0.1391	0.0754	8.4415	39.1192	4.6353	20.3969	0
102.3203	45.5741	0.3219	0.3791	4.4022	22.5401	6.3771	47.2564	0
37.6641	39.5129	3.4953	13.135	7.7851	27.562	5.0149	29.1838	1
131.7969	46.7549	0.1313	-0.2708	1.5744	16.2783	11.8669	151.097	0
116.0078	31.4837	0.2981	3.1024	4.2015	26.2222	6.451	41.8859	0
93.5078	36.7064	0.6579	2.3312	3.5711	23.7691	7.2321	54.2996	0
96.4844	45.5613	0.3964	0.2833	7.8161	32.0862	4.4104	19.7975	0
115.3906	57.5318	0.1349	-0.6173	7.1446	32.1112	4.9382	25.107	0
112.3359	47.3241	0.1768	0.0706	9.5677	31.7616	3.7592	15.1457	0
114.7812	45.5864	0.4634	0.4039	1.5836	15.4265	11.744	152.4069	0
141.1328	49.2778	0.033	-0.2468	1.7642	14.0425	10.443	134.2599	0
139.7578	50.9892	-0.2195	0.0168	2.3202	14.5271	10.025	126.4737	0
132.6328	51.8112	-0.0946	-0.0264	2.4156	18.473	9.579	103.2228	0
107.7266	47.9565	0.2063	-0.3779	2.296	15.4173	10.1816	125.5484	0
11.2188	30.9735	5.9924	37.8687	97.4457	76.5275	0.1915	-1.0202	1
114.9141	49.5915	0.2777	-0.1197	3.0326	18.4277	8.9647	93.6322	0
117.5234	46.4425	0.2179	0.3944	3.6789	20.9544	7.1088	56.9782	0
147.3516	56.1838	-0.5056	-0.3759	28.2249	56.7296	1.741	1.55	0
92.5703	36.1353	0.528	2.1054	5.689	26.6643	5.2241	29.3292	0
97.1719	45.6562	0.7213	0.4826	1.5577	12.5908	11.4347	169.9231	0
129.7266	52.4265	-0.0084	-0.4388	2.2492	13.9887	9.5843	121.875	0
86.2188	53.0834	0.9723	0.3411	139.6145	101.0908	-0.6121	-1.5483	0
105.0469	47.0855	0.408	0.3318	3.541	26.1298	7.5785	57.3677	1
121.2422	53.3061	-0.0601	-0.3451	9.9281	36.8351	3.9287	15.2899	0
127.25	57.4981	0.07	-0.3969	3.8227	24.555	7.1543	53.8013	0
103.1484	39.9662	0.1099	0.9235	6.0184	29.1166	5.2256	28.0654	0
81.9375	35.6311	0.8965	3.3319	3.505	18.9302	6.8771	57.2123	0
163.4297	43.7419	-0.382	0.3743	1.9139	12.8493	11.0897	165.4245	0
65.0703	47.2937	1.4577	3.1808	39.4473	72.1187	1.5903	1.0045	0
31.5078	50.325	3.4072	10.5681	50.0376	62.7623	1.508	1.4523	1
146.3828	45.0961	-0.479	0.1351	23.9431	62.7557	2.4057	4.1628	0
65.7969	46.2051	2.2891	6.2353	20.3721	51.0221	2.9417	8.4572	1
105.6562	47.5983	0.3411	0.0789	3.1639	20.2361	7.1157	55.1108	0
119.375	54.6882	0.2454	-0.4946	3.587	26.6505	7.9396	62.6465	0
139.3047	41.6819	-0.1647	0.4627	1.0861	10.1709	16.4453	351.329	0
134.3828	50.2752	0.2912	-0.1631	3.9783	22.4988	6.7424	49.893	0
149.8672	53.8553	-0.1851	-0.4339	5.9565	28.9131	6.3366	42.9931	0
95.9922	37.4565	0.4646	2.1557	0.9582	12.0853	15.6192	274.3191	1
149.6641	48.9354	-0.2888	0.0259	2.4699	13.8776	9.6105	128.9612	0
125.9297	57.798	0.3033	-0.4704	1.9289	12.6958	10.7413	158.7934	0
128.0312	45.6303	0.3627	0.171	0.8938	9.795	18.0898	407.7922	0
130.5859	50.8548	-0.0714	-0.5251	7.6079	36.0944	4.9777	24.3755	0
137.7812	51.6819	-0.2138	-0.1161	3.6421	19.0348	7.3362	65.3428	0
114.0469	51.38	0.0706	-0.391	2.9331	21.0754	8.2741	72.8768	0
87.1641	40.5614	0.5099	1.6901	6.3704	26.7714	4.5688	22.1489	0
119.9531	53.8798	0.0706	-0.5565	1.7659	15.1935	10.9793	139.9131	0
128.4375	56.7034	-0.0933	-0.5504	0.536	8.3378	25.2819	733.961	0
112.6094	60.2669	0.2035	-0.673	66.6839	82.8717	0.8919	-0.7047	0
81.0469	39.3863	0.6642	1.9422	3.74	25.5034	7.5197	58.4215	0
117.0625	39.7808	0.2921	1.2511	1.9273	12.7759	10.6338	154.8827	0
105.8516	54.824	0.3732	-0.1733	2.8085	19.624	8.1046	71.5999	0
108.1875	46.9682	0.4054	0.2173	27.2542	61.7692	1.9915	2.3332	0
133.3125	49.6645	0.2942	-0.0267	0.7433	10.065	18.6167	403.6359	0
135.8438	56.4295	0.0503	-0.7725	3.8779	19.8258	7.0131	57.3288	0
134.8672	53.0977	0.1652	-0.4308	10.0853	36.6745	3.7184	13.1516	0
41.375	39.7653	3.802	16.0562	23.6605	55.428	2.452	5.1641	1
126.4062	49.2636	-0.0532	-0.0718	3.9064	23.6088	6.9731	52.1721	0
131.0469	55.995	0.076	-0.6516	2.8855	18.1948	8.0993	75.8911	0
134.0547	42.5208	-0.4492	0.8076	2.6672	19.6958	9.0745	89.4096	0
80.6406	56.3088	1.481	1.9521	27.8077	63.8554	2.1797	3.3549	1
130.6406	50.2442	-0.2608	-0.2937	13.9256	48.7361	3.4257	10.3587	0
76.5156	37.6449	0.8573	2.7732	1.8052	17.4126	10.9368	127.8741	0
121.7031	48.8226	0.2017	0.1226	2.7826	15.6037	8.1112	85.2791	0
141.9297	47.0769	-0.3147	0.2739	1.9156	11.9588	11.4479	188.5699	0
135.7266	44.5354	0.1346	0.2575	1.6421	11.1496	13.0909	243.0026	0
101.3906	42.9113	0.5707	0.9639	6.2609	29.0963	4.8315	23.3576	0
117.9297	50.0214	0.1462	-0.1206	2.398	15.6393	10.0532	122.7356	0
90.3359	44.2945	0.5243	0.4727	19.2868	51.1008	2.5977	5.613	0
103.4375	40.6348	0.5089	0.7912	0.7809	10.7568	16.7727	323.2943	0
131.6094	46.5908	-0.171	-0.0241	1.6614	17.3821	11.3632	133.8924	0
85.6719	46.6987	1.0845	1.1003	109.5753	82.2437	-0.0905	-1.4019	0
114.8359	51.9261	-0.0096	-0.5288	1.2274	12.0312	14.0873	234.4737	0
127.9922	50.7276	-0.0654	-0.393	1.1739	14.3946	14.0877	213.9224	0
85.5234	36.694	0.7331	2.4766	1.9574	18.3735	10.4034	114.3929	0
131.3672	60.1345	-0.1282	-0.7755	2.4632	16.3094	10.0166	119.2249	0
161.4453	45.3276	-0.3868	0.5974	2.3194	17.6408	9.9079	107.0288	0
84.8047	42.7643	0.7372	1.0283	1.0059	12.1002	15.9737	291.1461	0
100.8438	38.3692	0.3339	1.3451	1.7592	12.1345	11.3518	181.0247	0
107.1641	43.0818	0.2027	0.4159	3.699	22.654	7.1794	56.9643	0
42.0234	33.0271	3.6689	19.648	87.9047	86.48	0.259	-1.5043	1
107.9219	35.998	0.4632	1.5104	3.0142	21.6189	7.98	67.4326	0
105.9531	51.6867	0.2522	-0.1904	2.4774	15.0911	8.6482	96.7839	0
53.7891	30.0621	3.2318	18.0117	30.6706	67.7521	1.973	2.3366	1
145.2344	46.3584	-0.0502	-0.1282	2.8094	15.5567	8.0993	86.524	0
111.6328	44.7849	0.2981	0.5403	1.842	12.7065	11.0294	165.4724	0
133.0469	61.8045	-0.1129	-0.6978	1.9189	12.4213	10.8775	167.4988	0
46.1719	36.1583	3.2946	13.5903	14.005	43.6875	3.424	11.5641	1
108.4531	48.0324	0.3227	0.2369	2.0644	18.5512	10.5813	121.8257	0
109.9922	45.3679	0.1066	0.3828	3.107	20.0979	8.0165	70.4092	0
37.3047	41.0658	3.6537	13.7223	51.1062	64.8899	1.3386	1.0603	1
87.5703	46.1933	0.6863	1.267	6.0109	29.8414	5.1826	26.7122	0
84.7422	40.0073	1.369	3.8121	5.7366	32.0473	5.9796	36.148	1
103.2188	53.5524	0.2138	-0.4505	1.3796	15.6909	12.6023	167.6401	0
69.2109	36.1524	2.6026	11.033	11.8135	41.3827	3.9027	15.1519	1
91.8281	34.1117	1.4467	5.2653	3.7416	25.3174	7.2351	53.5821	1
50.6094	35.502	3.6672	16.47	11.7358	39.958	3.9823	16.3645	1
121.4688	50.8178	0.1633	-0.3978	2.0594	19.1994	9.8057	98.3902	0
23.7344	31.6066	5.485	31.877	32.7818	57.9006	2.02	3.6147	1
73.6016	37.3893	1.9783	7.0765	5.8813	30.2175	5.7586	33.9098	1
119.3672	71.516	0.0617	-1.3836	0.8863	9.2677	19.8656	493.5388	0
113.2031	41.314	0.1595	0.6475	5.3261	24.8637	5.4156	33.1529	0
111.5625	49.9327	0.3445	-0.2078	1.6371	15.783	11.4689	146.7742	0
103.2734	50.108	0.3923	-0.0361	2.2032	16.7086	9.3445	99.692	0
138.2188	49.2452	-0.1369	0.0596	2.1672	12.8763	9.9919	145.3488	0
136.1719	48.9244	-0.0195	0.0632	2.8102	18.6952	7.8486	69.389	0
118.6406	54.4851	0.2769	-0.3222	2.4465	14.5272	8.9977	107.9399	0
108.625	49.3788	0.557	0.5451	2.6731	18.8974	8.5543	82.7681	0
131.5	52.0335	-0.093	-0.1906	1.1087	12.969	13.2387	194.7668	0
101.9609	42.6465	0.3247	0.7179	2.1129	19.3051	9.7799	99.2356	0
94.7656	46.4436	0.7039	0.7198	2.1538	14.2406	10.8372	145.8505	0
101.2969	46.9004	0.3375	0.5544	1.7584	12.3337	11.4876	178.683	0
35.0703	39.3067	4.5227	21.0636	27.6054	61.6933	2.0149	2.4969	1
22.5156	30.8413	5.7018	34.5742	74.8269	71.1699	0.8031	-0.139	1
101.5859	46.7056	0.604	1.1275	2.2634	13.5315	9.5226	127.2462	0
115.3594	51.9717	0.195	-0.6167	2.0844	14.9606	10.7293	140.2193	0
133.8125	46.7281	-0.0904	0.5616	26.4331	61.5921	2.1161	2.9468	0
128.0234	44.2342	0.1095	0.084	3.6196	18.5328	6.6571	54.6151	0
115.0547	41.5836	0.1182	0.5102	3.5176	23.2437	7.3335	56.3169	0
120.5391	71.4873	0.0666	-1.2379	1.5686	15.7011	11.6694	146.7138	0
126.9297	44.2896	0.0763	0.1442	1.3946	11.6386	13.0852	223.4211	0
116.3359	45.0176	0.2551	0.4955	2.2901	19.1597	9.7331	103.5176	0
106.9453	41.4569	0.5222	0.8806	3.3462	19.5452	6.6778	50.4605	0
125.9297	48.3823	0.1046	-0.197	2.061	15.3951	10.2352	126.1449	0
118.1641	50.2806	-0.0356	-0.444	15.6037	48.4121	3.0657	8.2232	0
126.1094	47.8167	0.0721	-0.0381	1.3921	12.2251	12.1757	189.9209	0
103.0391	43.6199	0.3758	0.1989	2.3671	18.2863	8.9019	85.3533	0
84.1797	35.2153	0.7113	3.2515	2.189	19.0021	9.3197	89.9789	0
112.5938	47.3142	0.2233	0.1814	2.0652	12.9459	10.4604	150.621	0
124.4219	55.3277	0.0215	-0.4692	2.0059	14.9071	9.8979	117.1177	0
124.125	53.2007	-0.0734	-0.5854	4.1572	26.1032	6.8499	48.5269	0
81.9219	37.0554	0.7346	2.7427	1.6246	12.4683	11.8692	184.4691	0
116.1172	44.7761	0.0412	0.6348	1.7358	13.9919	12.5007	185.8922	0
135.2969	51.6603	-0.0656	-0.6837	12.7333	44.9132	3.638	12.2599	0
130.0938	44.8017	-0.0054	0.1567	1.8855	18.1438	10.4598	114.0162	0
101.3594	51.4602	0.3901	0.1592	1.0343	11.2488	15.4693	282.5797	0
97.0625	47.2741	0.2785	0.4357	0.5535	9.5863	20.6368	475.9621	0
97.0859	51.2954	0.3279	-0.0938	6.7952	28.6107	4.6825	23.6831	0
131.1562	48.4045	0.0514	-0.0204	1.3311	12.0423	12.4236	199.0299	0
102.3516	35.3943	0.4092	1.8102	6.056	30.2504	5.5051	31.1742	0
123.1953	50.8661	0.0815	-0.2709	3.311	23.3113	7.9857	66.8181	0
87.0859	39.1795	0.6764	1.846	2.6773	18.3214	8.9397	91.9497	0
98.0625	43.7065	0.3216	0.9265	2.1413	14.5077	9.9525	125.396	0
23.6719	31.1777	5.1573	30.3466	69.5109	62.256	1.3467	1.1813	1
47.4844	36.8845	3.2988	12.1295	24.3813	55.0657	2.4958	5.5984	1
97.0938	48.4054	0.6492	0.4913	5.0635	28.4282	5.9797	36.3001	1
124.8516	44.8743	-0.158	0.5069	2.9741	21.355	8.0166	68.3417	0
122.5781	49.8419	0.2372	-0.1054	4.9632	27.2277	5.9627	36.2552	0
101.4453	46.8671	0.6145	0.6802	2.6028	18.6666	8.8555	86.2303	0
12.2031	31.2171	5.9263	36.85	98.8679	77.9164	0.1569	-1.081	1
116.4219	51.6331	0.0478	-0.4486	2.3186	14.0193	9.3404	118.0443	0
120.8516	56.1355	-0.0207	-0.8225	4.5552	22.0334	6.5856	51.5347	0
120.7891	51.6384	0.3235	-0.4003	0.9005	14.1286	16.0771	262.6151	0
80.1406	34.4263	1.6979	6.2134	7.8227	38.3419	5.048	24.8023	1
127.4922	58.3297	-0.0446	-0.867	4.1045	18.8559	6.346	50.8986	0
101.2188	47.9029	0.3078	0.5383	4.5594	27.6059	6.2597	39.2822	0
109.6016	55.0374	0.2149	-0.3622	2.5293	16.3829	8.3903	83.8346	0
96.5859	45.0655	0.6985	0.6811	2.5376	14.7699	8.7832	102.5476	0
119.0156	44.7666	0.0514	0.3617	2.0828	17.8728	9.4909	96.0326	0
100.9922	41.568	0.4426	0.6882	6.9565	31.195	5.3492	30.3863	0
34.6641	34.037	4.5399	23.6406	39.8579	68.7229	1.7227	1.8882	1
132.7578	47.244	0.0553	-0.0428	1.8253	12.4501	11.3678	175.6074	0
110.0234	41.1243	0.3602	0.458	1.7977	16.0418	11.4535	146.2698	0
98.6953	50.9227	0.2058	-0.305	3.9381	22.3741	7.1354	56.7967	0
113.3047	49.4799	0.01	-0.0878	1.9381	17.7806	10.3472	115.26	0
122.6719	47.8221	0.2551	0.2672	1.8771	12.6755	10.963	164.0694	0
115.2891	44.1071	0.086	0.3088	3.0318	17.6981	8.5455	89.0973	0
119.8047	51.5205	0.1841	-0.1665	2.9431	20.5177	7.8199	66.4352	0
128.5234	44.2885	0.1528	0.245	1.6296	12.101	11.463	182.9725	0
136.6172	48.3776	0.1351	-0.0537	0.8721	9.3237	19.929	489.1868	0
80.5234	54.0762	1.391	1.2823	66.3119	77.55	0.8701	-0.4784	1
109.3281	47.4185	0.2742	0.2934	5.3303	29.4621	5.9698	36.4434	1
112.5078	48.808	0.1717	-0.0635	2.3671	17.9673	9.1988	94.0891	0
102.8672	58.7177	0.3408	-0.5271	2.1906	14.6767	9.4853	114.2664	0
23.9844	30.6862	5.4527	32.1764	88.4707	65.7774	0.6235	0.0443	1
120.0469	51.6186	-0.0977	-0.5416	4.4005	23.5761	6.7512	50.9436	0
116.8125	50.5235	0.2779	-0.0411	3.1781	20.6281	7.9653	69.0346	0
101.3203	38.1811	0.618	1.2507	2.0192	18.9615	9.9798	102.8081	0
55.1875	35.7268	2.2063	8.5622	32.5084	59.4982	1.8127	2.4434	1
38.5781	49.8061	3.4258	10.7394	115.3687	80.9021	0.0017	-1.1256	1
115.7734	45.2971	0.1761	0.0676	0.8855	12.0887	15.0186	246.2626	0
107.9922	44.0026	0.3922	0.2329	2.6028	18.834	8.4162	78.0004	0
113.9844	47.7632	0.0928	-0.2397	22.9523	60.7141	2.4521	4.3997	0
109.5234	48.8939	0.1958	-0.3042	4.2776	27.0945	6.7262	46.0162	0
128.5156	45.5414	-0.1445	0.1247	3.1714	17.5256	7.3308	65.6621	0
125.2031	50.5492	-0.1258	-0.2004	2.388	19.1282	8.9972	86.9726	0
116.6016	46.9084	0.2153	0.335	2.8487	15.2985	8.0426	89.1006	0
115.9297	50.6502	0.1024	0.0997	1.3972	13.7233	12.6056	184.7788	0
128.5234	51.3018	0.0474	-0.2888	3.5652	21.5095	7.37	60.3035	0
81.3047	35.7565	0.8189	2.9614	3.2416	17.866	7.0886	63.7009	0
102.7812	47.774	0.7604	0.7718	2.3537	14.9483	8.8713	101.0371	0
74.25	40.6265	1.5819	3.704	10.8194	41.9129	4.1361	16.5593	1
98.3906	46.6577	0.4124	0.3157	2.3955	14.4049	9.1759	111.7959	0
102.0312	50.192	0.1688	-0.329	2.7985	17.4323	9.3489	105.6319	0
116.8281	50.6684	0.0778	-0.4181	1.0594	9.866	17.4286	390.2916	0
117.3672	46.378	0.0569	0.2112	12.1045	41.4506	3.4588	11.0255	0
117.7344	46.4549	0.183	0.6411	2.0644	15.9682	10.2563	120.1671	0
134.8906	52.1634	-0.0171	-0.3749	3.7333	22.0131	7.1458	57.1486	0
98.1953	43.0104	0.0959	0.5131	1.2843	13.7832	13.0209	193.1034	0
124.0391	46.246	0.2167	0.1619	2.036	14.7123	9.6691	115.5385	0
92.2422	40.9204	0.5296	1.4203	1.8453	17.1577	10.2946	112.888	0
133.2734	52.6969	0.1522	-0.2997	3.464	18.2824	7.3182	66.4178	0
87.0859	40.5449	0.6895	1.9782	4.0201	25.0849	7.0557	52.7323	0
87.75	38.2046	0.8513	2.3762	2.2266	15.0821	9.0766	102.7324	0
130.6484	53.0371	-0.0872	-0.4224	1.6697	13.9857	12.5457	183.6922	0
114.1484	45.1723	0.1798	0.0742	2.4557	14.5367	9.4176	116.3595	0
128.7812	45.6996	0.0026	-0.1511	2.9306	21.895	8.5581	78.1709	0
115.9609	49.6979	0.1197	0.1289	1.5368	15.5772	12.199	163.549	0
112.7266	54.5291	0.1119	-0.4652	0.8077	10.4123	17.3858	355.6044	0
128.8594	52.4489	0.3686	-0.1454	3.2258	22.7101	8.1981	72.0237	0
102.3359	50.1676	0.3413	0.3501	1.5669	10.5898	13.8871	284.0214	0
119.1172	48.8828	0.185	-0.396	2.7525	17.2971	8.0819	77.8584	0
111.6562	53.3401	0.2305	-0.3088	0.5878	9.2348	21.1321	519.4357	0
90.0312	37.7711	0.5067	1.7518	1.5092	12.6667	11.5687	171.5292	0
124.4219	48.718	0.3136	0.1934	2.0418	13.081	10.3667	146.949	0
122.8281	50.1013	-0.1113	-0.1744	2.9808	17.8082	8.895	96.3751	0
112.6094	51.9933	0.2279	0.0393	3.0794	19.1587	7.2115	59.571	0
104.0234	47.4232	0.4726	0.1546	3.6254	20.2649	6.8029	52.7656	0
116.2969	40.846	0.1233	0.7647	2.1982	17.274	10.7132	129.37	0
108.9766	52.2181	0.2088	-0.2535	2.536	13.8262	9.1067	119.1818	0
131.9688	46.8435	0.0382	-0.2871	4.1781	24.3919	6.7492	48.2106	0
111.5312	47.794	0.3857	0.1911	2.1764	15.9415	9.0466	96.5346	0
139.2031	55.4482	0.0616	-0.5961	1.9891	12.2478	11.5327	185.8207	0
58.4375	47.2696	2.1485	4.6833	55.5201	74.8382	1.1381	-0.0278	1
80.5938	36.7845	0.9227	2.7741	0.602	10.2125	20.697	462.7753	0
101.4766	38.9958	1.3931	3.9114	16.8946	51.2879	3.2123	9.5561	1
27.5234	30.9561	4.677	25.8651	32.0518	59.1623	2.0246	3.3343	1
100.2109	49.8406	0.4302	0.1947	4.4891	22.7403	6.6386	51.0378	0
130.5781	42.5449	0.0567	0.4053	5.3545	26.3687	6.0053	38.4008	0
118.0859	54.754	-0.0178	-0.5472	1.3227	11.6088	13.178	225.0461	0
145.7578	48.3864	-0.1332	-0.157	4.4849	20.5728	5.9521	42.9017	0
115.6797	49.9645	0.0617	-0.0106	0.6906	11.056	18.0832	348.9201	0
112.5312	47.7495	0.0091	-0.1714	3.5176	21.0012	7.4377	62.2562	0
113.875	43.0151	0.484	0.9434	4.6873	25.7341	5.9878	37.2861	0
106.5625	50.9906	0.4173	-0.0889	3.9941	24.1396	6.6766	46.8258	0
133.2969	46.4202	-0.2743	-0.2647	1.7517	17.5822	11.0432	128.2668	0
114.8828	49.6709	0.3499	0.448	1.2375	12.6503	13.0939	202.3249	0
121.7031	59.2117	-0.2281	-0.44	10.3972	38.6404	3.9256	15.057	0
