raf	mek	plc	pip2	pip3	erk	akt	pka	pkc	p38	jnk
3.4563	2.8662	2.9781	5.7621	3.8754	3.0819	3.6738	5.8999	2.8976	3.3032	4.6032
4.6434	3.8265	3.3178	3.1905	3.1355	3.5115	3.9120	5.7366	3.1442	3.5439	3.1355
4.2002	3.4177	3.1612	4.5870	3.6889	3.5381	3.7495	6.0497	3.5639	3.9396	3.2734
4.3320	3.2619	3.0445	4.4427	3.1905	3.1442	3.6687	6.1654	3.5496	4.0877	3.6687
3.6270	3.2958	3.0540	4.6923	4.0943	3.6814	4.1026	7.2123	3.5639	4.1400	3.1442
4.0792	3.7705	3.4563	3.3945	3.0007	3.5639	3.8959	6.0162	3.5752	3.7773	3.4308
5.1180	4.1255	3.1046	3.4563	4.0128	2.7720	4.0128	4.0792	2.8775	3.0106	3.9318
4.8978	3.7705	3.1570	3.2696	3.3142	3.2619	3.5553	6.1654	2.9689	3.5293	5.6058
3.8691	3.2734	3.7977	3.8959	2.8244	2.5281	3.1739	5.5175	2.6440	4.2312	4.5951
4.0128	3.5695	3.4689	3.2229	3.1485	3.1046	3.4935	6.1821	2.4891	3.5115	4.7536
5.1533	4.5706	3.7635	4.1558	3.2347	3.9180	4.1479	5.7869	3.3638	3.8816	3.1442
4.2850	3.7773	2.9221	3.8544	4.0055	2.7081	2.6596	6.0162	3.5439	4.0128	3.6533
3.5946	3.2308	3.9834	3.9834	3.1485	2.7751	3.4626	6.9537	3.7087	4.2627	3.1864
4.1320	3.6814	3.1485	4.5549	4.5870	3.0865	3.7424	7.2834	3.3844	3.9834	3.4243
4.5142	3.5496	3.4500	3.5553	2.6762	5.2523	5.5530	6.4473	3.2308	3.7842	3.4689
4.6597	3.8754	2.7081	5.6733	4.3095	3.5946	4.0128	6.2265	3.5891	4.0724	3.0155
4.4987	3.6738	2.7114	4.8442	3.3069	3.6889	4.3944	6.7310	2.9349	3.4689	3.1179
3.3069	3.2027	3.2229	4.8752	3.7087	3.0155	3.2068	6.5889	3.2581	3.5946	2.9096
4.1174	3.8691	3.9627	4.4272	3.8330	3.2387	3.8177	7.1140	2.4832	3.3178	4.4659
3.8816	2.8507	2.5749	3.2958	3.3142	3.6738	3.9474	6.1738	3.6217	3.9684	3.2581
4.1400	4.1479	2.6137	3.1612	3.9627	3.8459	4.2850	6.9177	3.1091	3.5115	3.5175
4.6191	3.9180	3.2958	3.8754	2.4415	3.0204	3.6136	6.9266	3.6814	4.0943	3.7705
3.8691	3.1864	3.1485	3.7565	3.0956	3.3286	3.9684	6.2086	2.4940	3.5496	4.3399
4.1775	3.3604	2.8622	3.7495	3.1612	4.1851	4.6756	7.8740	3.0007	3.7087	4.2239
3.9982	3.5496	3.2387	5.2364	4.0128	3.4372	4.2092	6.8997	2.3979	4.2239	2.9140
4.3870	3.6889	3.4144	3.3069	3.1655	3.3707	3.8459	5.8833	3.2958	4.1479	3.4751
4.0500	3.7013	3.3945	3.4563	3.7281	3.7635	4.5788	6.0162	2.6312	3.8459	4.6681
4.3014	3.4563	3.4874	5.2679	3.8330	3.4177	3.5891	5.9108	2.6362	3.3945	4.5065
3.5115	3.9684	3.0956	3.6687	3.6217	2.4423	2.9183	5.0999	3.4243	3.8330	3.1570
2.7233	3.2229	3.4689	4.6434	2.8736	4.9628	5.7268	7.0067	2.9648	3.3878	2.6490
3.1987	3.2347	2.3979	4.8442	2.6019	3.2581	3.6738	6.1463	3.4144	4.0656	3.2581
3.8459	2.9689	3.1001	3.1179	3.2504	3.4012	3.6889	5.6384	3.0956	3.5891	4.5623
4.6756	3.5639	3.3178	3.1311	3.3069	2.8320	2.9560	5.8916	3.1179	3.5056	3.4308
3.2696	3.0956	4.3477	5.0689	3.9040	3.9759	4.3095	6.9441	2.9735	3.2347	4.3477
3.9982	3.7209	3.7635	5.2679	4.2312	3.7495	3.9759	5.6904	2.3979	4.2399	2.6159
4.3554	4.1479	3.3142	4.6756	3.8607	3.4689	3.8459	5.8319	2.7357	3.2229	4.6511
4.2399	3.6402	3.3638	4.5142	3.3358	4.4987	5.1648	7.6681	2.9221	3.2958	2.8662
3.5807	3.3032	3.4500	3.5293	3.8459	3.2308	3.7424	5.7777	2.9912	3.3604	2.9560
3.9120	3.7565	3.0587	4.6840	3.3844	3.9120	4.4509	5.9269	3.3776	3.7773	3.2068
4.2542	3.5496	3.2958	5.8493	4.2542	3.1224	3.5553	6.2265	2.9912	3.4177	2.9735
4.1026	3.5439	3.2958	4.9836	3.6889	4.2166	4.6191	7.3369	2.4458	3.5056	4.2471
3.7160	3.3604	2.7819	5.3033	3.1355	3.0253	3.4626	6.1654	3.1655	3.6028	3.2189
3.0540	3.3286	3.3142	3.2229	3.6687	3.1224	3.3776	5.8319	3.3604	3.5496	3.0397
3.8959	3.6481	3.4995	3.1864	3.5381	4.6269	5.5013	7.4265	2.8937	3.3776	3.3464
4.4104	3.6136	3.3464	3.8544	3.5752	2.8507	3.5056	6.9893	2.8356	3.4436	3.8177
4.2781	3.2619	3.5553	5.9636	4.4819	3.7209	4.0943	5.8665	3.1822	3.4078	2.9781
3.1224	3.1311	3.7013	3.7565	3.3878	2.5930	3.1822	5.9789	3.7353	4.2399	3.6402
4.0877	3.3286	2.8622	3.0493	2.5665	4.3477	4.9345	6.6161	3.2958	3.7281	2.8775
4.2850	3.4874	3.1398	4.9053	3.0106	2.7556	3.4812	6.0591	3.3069	3.7495	3.1091
3.0350	2.7298	3.5234	4.0792	3.1311	3.0445	3.4935	6.2005	2.5137	3.4372	4.5623
4.4344	3.5946	3.1570	3.8395	4.0943	2.6575	3.3032	4.3870	2.5649	3.2068	4.6269
4.4188	3.4563	2.8208	5.4072	3.5115	3.2771	3.3707	6.0845	2.4570	4.0055	2.5649
3.0397	2.7961	3.2847	5.0434	3.7705	2.9221	3.0445	5.7526	2.4510	3.1697	4.2850
4.1775	3.3638	3.0445	4.8903	3.0865	3.0681	3.5234	6.0684	3.0540	3.5639	3.1864
4.2002	3.1739	3.3464	3.1570	3.2387	2.7517	3.6939	6.3063	3.3286	3.9040	3.2027
4.6756	4.2697	3.0819	5.1648	3.7977	3.5439	3.7353	6.0936	3.3844	3.8111	3.4500
4.0128	3.3844	3.3776	4.0431	4.5623	2.6064	3.6889	7.0335	3.3142	3.9982	5.1180
4.0128	3.2771	3.2958	4.6032	4.0431	3.3844	4.0271	6.0331	3.0493	3.6270	4.8828
5.5530	5.6384	3.3250	3.7842	3.8898	3.4500	3.8816	6.1291	2.5329	3.8177	2.6210
4.2239	3.7842	3.3945	5.1591	3.8265	3.4177	3.7705	5.7777	3.1822	3.7424	3.1739
4.8040	4.0271	3.0350	4.9628	2.9560	2.6462	3.0350	6.3315	3.6082	4.1558	3.5807
3.2581	3.2189	3.3286	5.0938	3.8111	3.1311	3.8177	6.1463	3.0540	3.5752	2.4150
4.3477	3.7281	3.6028	3.1570	3.3032	3.7160	4.1026	5.7170	3.2619	3.8265	2.3979
3.8959	3.2504	3.2771	3.4935	3.3069	3.0445	3.6610	5.7714	2.6210	2.8854	2.9096
4.3631	3.5381	3.4243	4.3014	3.5891	3.6136	3.7635	5.9965	2.5626	3.1612	4.2166
4.2471	3.9120	2.7997	5.3279	3.5807	4.6597	5.0304	7.4442	3.2884	4.0500	3.2847
4.5870	4.3477	3.8395	4.2312	4.8598	3.1224	3.8330	6.0845	3.8754	4.9836	4.1851
3.1398	3.0540	3.9551	5.0999	4.3095	3.4372	3.8044	5.5175	2.7331	3.3032	4.4272
4.6923	4.1026	3.2027	4.4590	3.6889	2.6333	3.0910	5.8665	3.1612	3.6738	3.0910
4.1479	3.3534	3.4874	4.1851	3.4372	3.3178	3.3032	6.1291	3.6687	3.9908	3.4626
4.9904	4.0943	2.9058	3.6687	3.1987	2.8320	3.3286	5.6733	2.6518	3.5115	4.8903
3.9982	3.3945	3.3945	4.6032	4.0570	2.6333	3.3638	6.5088	2.6596	3.4563	4.9127
5.5797	4.5623	3.4012	4.4188	3.8044	2.8467	3.2958	5.8051	3.1224	3.4372	3.5891
4.1775	3.5553	3.7209	4.6840	3.8111	2.5649	2.7751	3.6270	2.7453	3.3358	2.8582
4.4344	3.7977	3.1739	3.3032	3.0350	2.9606	3.7495	7.1670	3.8395	4.4188	3.7773
4.8442	4.0792	2.3979	6.0064	3.7635	3.1001	3.6350	6.3226	2.5169	3.4689	4.6840
3.9982	3.5946	3.1442	4.3795	3.1355	3.2504	3.3776	5.4848	3.8177	4.1698	3.6217
4.5788	4.1698	3.4177	5.2257	3.7773	3.0106	3.4751	6.0776	3.6136	3.6217	2.4621
3.7424	3.2149	3.1655	3.1311	3.2387	2.9476	3.4500	6.2879	2.9912	3.5056	4.6597
3.8544	3.1987	3.6082	3.3069	3.1442	3.5293	3.7281	5.7366	3.1001	3.7910	3.3464
4.1092	3.5381	4.3631	4.9904	4.1092	3.4874	3.9180	6.2265	3.9627	4.4344	5.3471
3.6738	3.4144	3.8111	3.7635	3.8898	3.6028	4.0431	5.8579	3.7565	4.1558	3.3707
4.0656	2.8582	3.2387	4.7875	4.0724	2.6239	3.2958	6.2005	2.8356	3.7209	4.6269
4.3162	3.8044	2.7688	3.0587	3.5891	4.3631	4.7536	6.4378	3.2229	3.9180	3.6082
3.7565	3.5234	3.5175	3.3604	2.7619	3.7705	4.1775	6.7044	3.2308	3.8544	3.4500
3.5946	3.2958	4.1255	4.0570	2.9014	3.4935	3.8691	5.5872	4.1092	4.4031	3.6350
4.3795	3.7842	3.5293	4.4031	3.3178	3.1442	3.5439	5.6131	3.3358	3.9396	3.5115
4.0200	3.3429	2.9264	3.3464	4.3095	3.0253	3.2149	6.0845	3.2619	3.5807	3.0204
4.9488	3.8544	3.3707	4.6756	3.6939	3.5293	3.6738	5.7777	3.2581	3.3707	3.3464
4.7536	3.8754	2.9518	3.5293	3.7424	3.3429	3.7013	6.5439	3.0956	3.6402	3.3878
4.3631	3.6402	3.2734	5.0434	3.2771	3.0301	3.5175	6.3682	2.6518	3.7087	4.2471
4.2399	3.6028	3.0007	4.5380	2.4544	2.8208	3.4500	5.8749	2.6518	3.5056	3.7773
4.0431	3.2958	3.9551	4.3944	3.9982	3.0350	4.2092	6.3063	3.6082	4.0943	3.2308
4.2002	3.8265	2.9518	3.7087	3.2347	3.8691	4.7449	7.3994	3.4563	3.7013	3.3945
3.6481	3.1179	3.4372	3.7209	4.0128	3.8330	4.2542	6.7393	2.6518	3.2504	4.6112
3.8111	3.3707	3.6533	4.3320	4.2542	2.5424	3.4372	6.4118	2.5795	3.1905	4.6112
4.0431	3.5293	3.3250	5.5872	4.4509	2.8775	3.6687	6.8732	3.0350	3.7013	3.0681
4.2932	3.3638	3.4177	3.2347	2.9606	3.4372	4.8122	7.0157	3.5175	4.1927	3.1485
4.2850	3.4372	2.7751	5.3891	3.5496	2.7114	3.3464	6.3852	2.5487	3.1091	2.9058
3.1864	3.0773	3.5496	3.8898	4.2932	2.7788	3.1864	5.8999	3.0301	3.6939	3.0253
4.1558	3.4243	3.2734	3.2308	2.4362	3.0956	3.3464	6.2519	2.9781	4.1479	5.4250
4.3631	3.6270	3.3142	4.5218	3.3534	2.8244	3.5293	5.9108	2.4069	4.2697	3.1822
4.8598	4.3095	3.0204	4.1558	3.6533	2.9264	3.7705	7.8200	2.5626	3.7353	4.4819
3.9474	3.0493	3.2149	3.3534	4.3399	2.8208	3.7842	6.5624	3.1485	3.4751	3.0493
4.0055	3.4563	3.2189	4.0724	3.9684	2.5329	3.4308	6.0497	3.1739	3.6217	2.9912
4.4104	3.8898	2.3979	6.3226	3.0540	2.6159	3.1655	5.8665	3.2308	3.9120	3.3429
4.1479	3.7977	2.5565	2.4078	6.6516	2.9264	3.1224	5.4337	3.5439	4.3014	4.9904
3.7353	3.3638	4.5788	4.9416	3.7209	2.8662	3.5439	6.2785	2.9689	3.5175	3.2696
4.8442	4.2399	3.0350	5.6836	3.4995	3.4372	3.7013	5.7526	2.8391	3.4372	3.7495
4.0128	3.7565	3.6082	4.9904	3.8607	2.5711	3.0681	6.4907	2.5120	3.7281	4.2092
4.0360	3.6889	3.1311	3.2847	3.1864	3.0007	3.2847	5.6058	3.7495	4.6681	3.5752
3.7013	2.9392	5.1533	5.9636	4.4427	3.1442	3.2771	6.2615	3.3844	3.5946	3.3250
3.9474	3.0910	3.0493	3.6610	3.8265	2.7887	3.4935	3.5381	2.5487	3.2347	4.5380
4.7185	3.8754	3.8607	5.5373	4.4272	3.2149	3.2308	6.1654	2.7265	3.7013	4.8828
3.7635	3.5891	3.5175	5.1818	3.9759	4.8283	5.3891	6.6859	3.4012	3.3358	3.1091
3.9908	3.7705	3.2465	3.4436	3.2387	2.8775	3.3707	6.1115	2.5137	3.3142	4.5304
3.2308	3.2149	3.3638	3.3250	3.1822	3.4626	3.5175	5.7170	2.9058	3.3286	3.0301
4.5623	3.7209	2.9781	4.4272	3.0350	2.7688	3.3286	6.1115	3.4751	4.0360	3.7565
3.7495	3.6136	3.4874	3.4812	3.4812	3.4626	3.7635	6.2519	3.4372	3.7773	2.9560
4.1698	3.3776	3.8330	4.0943	3.6481	3.0956	3.6610	5.7170	3.2619	3.6270	3.2189
3.9120	3.5175	3.1905	3.3945	3.1655	2.4621	2.7517	3.2884	3.5115	3.9627	3.0681
3.8395	3.2771	3.2387	3.7424	2.9689	2.5908	2.7357	5.5872	3.6082	4.0431	4.3320
4.1400	4.0943	3.7910	4.6597	4.4031	3.6738	4.3162	6.1377	3.1046	3.4689	3.4436
4.5142	4.2697	3.4144	3.5807	3.1655	3.9259	4.0943	6.0684	3.0540	3.6481	3.1987
3.1570	3.6889	3.5496	5.5797	4.2697	3.6814	3.9982	5.4848	3.3776	3.8111	3.2229
3.3142	3.6738	3.6217	3.4935	3.5293	3.4812	3.6687	6.0684	3.6082	3.9908	2.6575
3.8754	3.5807	4.0200	3.9040	3.1398	3.4078	3.9627	5.9189	2.5975	3.1355	4.1400
4.7362	3.5891	3.0634	3.0865	3.4689	2.9735	3.2189	5.8833	2.4301	3.7353	2.3979
3.8544	3.0956	3.7209	3.4626	2.9957	3.0910	3.4751	5.9454	2.5908	3.0155	4.4509
4.1320	3.9318	3.5553	4.1558	3.3776	2.9912	3.4012	6.4297	2.3979	4.1400	2.9392
4.5065	3.5695	3.0819	4.6681	2.9781	2.5463	3.3534	3.1485	3.4078	3.9120	3.2958
5.4681	3.9551	3.2696	4.2850	3.0773	2.5169	3.5891	6.3491	2.5072	3.6402	3.4177
3.7705	2.6707	3.3032	3.6889	3.6533	3.6610	4.1851	6.0845	3.6350	3.8607	3.1135
3.7353	3.2581	2.8775	3.5293	4.5623	2.7556	2.8356	5.7104	3.0253	3.6939	3.0956
4.4272	3.5639	3.2347	4.8675	3.1179	2.6933	3.3604	6.1203	2.6906	3.2308	4.8203
4.1775	4.1851	2.9735	6.2615	4.1558	2.8898	3.2308	6.5439	3.1905	3.6028	3.0681
3.8607	3.4626	2.8547	3.5056	4.2166	2.9392	3.1905	5.9532	3.3464	4.0271	3.8111
3.5553	3.2771	2.9606	3.3844	2.6042	4.7536	5.2040	7.4530	3.0587	3.4874	3.2847
4.3870	3.7635	2.9014	6.2344	4.6357	4.0570	4.5870	6.9707	2.5281	3.0956	4.5788
3.7160	3.4078	3.5234	6.0162	4.7875	2.9518	3.1442	6.3578	3.7209	4.5065	4.7536
4.0500	3.1822	2.9606	3.4144	3.5891	2.7887	2.9058	5.9789	3.1905	3.5639	3.2149
4.5706	4.0792	3.3286	2.7020	3.2308	3.0350	3.2958	5.6836	3.4436	3.8544	3.0540
4.8675	4.0128	3.3534	4.8122	3.5695	3.2771	3.8754	7.0246	3.2581	3.7209	2.8064
4.1174	3.8691	3.4012	3.3776	3.5752	3.0204	3.9982	6.6516	3.3142	3.8459	3.1905
3.6270	3.5891	3.3429	4.3162	3.9908	3.4500	3.7087	7.0605	3.3358	3.7160	2.9434
3.9551	3.2884	3.2771	5.1533	2.9307	3.1224	3.7013	6.1115	2.9912	3.3178	3.3178
3.7424	3.6481	3.9040	3.5695	3.0681	3.2068	3.5439	5.7961	3.5439	3.9908	3.3945
3.8754	3.5293	3.6402	3.4689	3.6889	3.5695	4.0570	7.0867	3.5639	4.1558	3.8959
4.1851	3.6082	3.6533	2.9689	4.0943	3.5553	3.9759	6.1026	2.6283	3.3878	3.8754
4.0500	3.5695	3.2387	3.8177	2.6137	3.2149	3.3464	6.6161	2.6993	3.2347	4.4590
3.9259	3.3032	3.2229	3.2387	2.6115	3.0773	3.4372	6.2615	3.5381	4.0943	4.8598
3.0253	3.1822	3.6481	3.3286	3.1091	3.3178	3.5752	5.9269	2.6790	3.1135	3.9180
4.6269	3.6939	3.2847	4.4659	4.1851	2.8854	3.6082	6.3491	2.5408	3.1485	4.2697
3.7705	3.1224	3.4500	4.0656	3.4935	3.4689	3.6814	5.6560	2.5997	3.0587	3.5381
3.5752	2.8814	3.9396	3.6738	3.5695	3.3178	3.6533	5.8319	3.1987	3.6270	3.1697
4.2932	3.7495	3.4689	5.7104	3.8111	2.6490	2.9058	5.1591	3.1697	3.6270	2.3997
4.3241	3.6610	3.0865	4.7362	3.6533	3.1612	3.4626	5.8493	3.1485	3.7705	3.3142
4.1174	4.2399	3.9551	5.2364	4.3320	2.7587	3.4874	6.2615	2.9867	3.3429	2.6391
4.3241	4.0656	3.3286	4.6357	3.5639	2.9606	3.0865	6.2166	2.5541	3.2465	4.2092
3.1485	3.4243	3.3534	5.0562	3.8177	4.3720	4.7875	7.1585	2.7556	3.2771	3.2884
4.8203	3.9040	3.1822	4.4427	3.7635	2.8172	3.5056	6.6161	3.1485	3.8111	3.1224
5.0173	4.3241	4.0360	5.6560	4.8040	3.9120	4.1927	6.6241	3.2189	3.6028	3.4243
3.9834	3.3776	3.5175	3.7977	3.3945	3.4012	3.8265	6.4297	2.4292	4.6357	2.9096
2.6261	3.2027	3.2504	2.9392	3.0106	3.1179	3.6082	5.7621	4.0360	4.4739	4.0055
4.6357	4.5065	3.4436	3.3032	3.3464	3.6533	3.9759	5.7714	2.9014	3.3464	2.7265
4.0943	3.6402	3.4751	3.6533	3.3776	2.9821	3.8959	7.3011	3.6814	4.2471	3.4874
4.6032	3.2958	3.4308	4.5623	3.6814	2.3979	2.5772	5.5530	3.2696	3.6610	3.3878
3.3032	3.2229	3.4436	3.4689	3.4012	3.4308	3.6350	5.9636	3.1224	3.5807	2.5953
3.9834	3.6028	3.5056	4.4819	3.9834	3.0681	3.1179	6.2005	3.0493	3.7160	2.9476
3.3707	3.2387	2.6651	2.9912	3.4751	3.0350	3.2696	6.2166	2.9183	3.6350	3.2734
5.3230	4.2542	3.7424	3.0634	3.9982	2.6762	3.1485	3.6481	3.2504	3.5807	3.4243
4.5870	3.7773	3.0910	4.1927	3.2847	2.9957	3.2696	6.0331	3.2387	3.8816	3.0493
4.6269	3.8544	3.4751	5.0499	3.3776	3.3707	3.8544	5.8141	3.1822	3.6270	3.2619
3.9040	3.0865	3.3776	6.3315	4.4590	3.2771	3.6217	5.9269	3.1612	3.5439	3.2619
4.6357	3.8395	2.9606	5.8833	3.8898	3.0681	3.3776	5.8999	2.9221	3.1179	3.5115
3.3429	2.6462	3.1987	5.0689	3.5553	3.3638	3.9040	5.8999	2.6906	3.3142	4.3477
4.2932	3.4874	3.0350	4.7536	3.8395	4.2092	4.6357	6.9622	3.2189	3.7353	3.0634
3.9834	3.1697	2.5023	5.7869	3.5439	3.2189	3.7209	6.7310	3.1046	3.4995	3.0819
2.9014	3.2958	3.4372	4.5623	3.7209	3.2771	3.6082	5.7526	3.5115	3.8816	2.9392
3.6028	3.2958	2.4292	5.9269	3.3250	3.1822	4.1400	7.4442	3.0106	3.4243	3.1739
4.1026	3.6402	4.0792	4.2542	3.9474	3.7281	4.1255	7.1140	2.9221	4.1479	3.1135
4.5465	3.7977	2.7173	3.2504	3.1905	3.1570	3.4500	5.8833	2.5997	3.0956	4.2781
4.2850	3.5293	3.4308	3.1311	3.4995	3.9259	4.6357	7.4978	2.6518	3.1179	4.6357
4.3014	3.4563	3.2347	3.8959	2.9392	4.7005	5.4931	7.8112	3.1822	3.7495	3.1987
3.9759	3.4563	2.9264	4.0656	3.9627	2.9434	3.2149	6.3404	2.9014	3.7910	5.1648
4.4898	3.5695	2.8662	4.6357	3.4689	2.9392	3.3945	6.1903	3.4177	3.7565	3.1864
3.0350	3.2189	3.5115	3.6481	4.1851	2.4177	3.2068	6.7310	3.3638	3.7353	3.0007
4.4819	3.4689	3.6889	5.8230	3.8111	3.1046	3.4935	5.5722	3.2847	3.5807	3.0253
4.6112	4.0792	3.3358	4.7449	3.4500	3.4935	3.7353	5.9965	3.2504	3.5293	3.0493
6.3315	5.9890	3.1311	5.1417	3.9982	3.3250	3.5807	6.6593	2.6412	3.1570	3.6028
3.9259	3.5439	4.2627	4.8675	3.4935	3.5115	4.1026	6.5889	4.0200	4.5623	3.9040
4.2542	3.1224	3.3069	5.2204	3.4751	3.1224	3.7160	5.7961	2.6137	3.5056	4.1851
4.1026	3.4372	3.3142	3.4751	2.6546	3.5639	3.8898	5.9713	2.6042	2.9140	4.4031
4.8442	3.8898	3.6028	3.1905	3.0106	3.2229	3.6687	6.7488	3.4995	3.8459	3.2229
4.2627	3.4563	3.1179	4.5218	3.5175	3.0253	3.4177	7.2123	3.4563	3.8330	3.2734
4.6269	3.9551	3.1987	3.7424	3.8544	2.6391	3.2958	5.8406	3.0634	3.6687	4.3870
3.0445	2.9606	2.8582	4.9127	3.5293	3.2387	3.5891	6.4036	3.3638	3.9908	3.4874
5.1930	4.5706	3.6814	5.2417	4.0431	3.6687	3.9759	5.8319	2.6518	3.5234	4.6434
4.1620	3.4626	3.0773	5.4765	3.8395	3.8330	4.9200	6.8554	3.2884	3.9120	3.2149
3.3358	3.5115	3.9259	4.6191	4.1558	3.2068	3.6481	6.3315	2.7054	3.9396	5.7104
3.8044	3.4563	3.9396	5.4161	4.5380	2.8467	3.3178	6.3063	3.6270	4.2092	3.4144
5.2417	5.1591	3.2504	4.0200	3.0865	3.3142	3.6889	6.6067	3.3032	3.5807	3.3286
4.5380	4.0724	3.7842	4.7622	4.3554	3.3178	3.7160	5.7869	2.4891	3.2189	4.4031
4.5951	3.7281	4.1620	4.4987	3.6082	2.6391	4.2312	6.2785	2.7389	3.4563	4.1698
4.2312	3.8691	2.7517	3.4751	3.0540	3.8044	4.3014	7.5787	3.2465	3.6738	2.9912
3.7353	3.0634	3.1822	3.1001	2.7751	3.2149	3.6610	6.1738	3.5496	3.9040	3.7087
4.0360	3.3844	3.6687	4.2239	4.0500	2.7331	3.7281	6.1463	3.0057	3.7565	3.4689
3.8691	3.0253	3.3178	3.7424	3.2068	3.2027	3.6481	5.5373	2.8208	3.2027	4.3320
4.4188	3.4012	3.1485	3.1612	3.6533	2.5055	3.4995	5.7430	4.2239	4.7958	5.1930
3.9551	3.3286	3.7353	4.4509	4.4659	3.5293	4.7536	7.4978	3.2347	4.0877	5.3471
4.5788	4.2092	3.5496	4.7875	3.9259	3.5381	3.6217	5.9108	3.0910	3.4144	2.8320
3.9318	3.2958	3.4372	5.5373	4.3870	3.0155	3.2884	6.1738	3.3878	3.8816	3.3878
4.1092	3.8111	3.4689	3.4935	2.5795	2.6362	3.1091	4.8283	3.7424	4.0877	3.3604
3.0350	3.3776	3.3250	3.6738	3.6082	2.7206	3.0350	6.5624	2.6906	3.0007	4.3795
4.4739	4.0724	3.4243	3.4563	3.3534	3.0445	3.7635	6.0162	3.1570	3.4874	3.2027
4.4344	3.7013	3.4689	3.8177	4.1092	4.9127	5.6560	7.3994	3.3178	3.6350	3.3286
3.9259	4.1851	3.0540	4.8203	3.6028	4.1479	4.5465	6.8732	3.1091	3.6028	3.2189
4.4659	3.4144	3.1179	3.5752	3.8607	2.6064	3.1091	6.3491	3.0007	3.5695	3.6028
3.1905	2.7357	3.1355	4.5951	2.4544	2.9014	3.4626	6.0497	3.4436	3.7635	3.4995
4.1255	3.7773	3.2189	3.9759	3.1135	3.4308	3.8265	6.0234	4.6434	5.1930	3.9120
3.7705	3.5293	2.9518	3.3638	4.1698	4.0055	4.7185	7.2034	3.6610	4.3720	4.0431
4.4427	4.0360	2.5526	6.1463	3.8544	2.8064	3.3945	5.9890	3.4012	3.7160	3.0681
2.4519	3.0634	3.7910	3.7209	2.8356	4.0877	4.5142	6.6859	2.9183	3.7087	5.1059
4.1479	3.4500	2.7997	5.5722	3.4995	2.9689	3.5891	5.8406	2.5953	3.6270	4.4898
4.5549	3.7424	3.2884	3.7495	4.3095	2.5665	3.6350	5.3799	3.5946	3.8898	3.0819
4.1092	3.6533	3.5639	4.2002	3.8754	3.6738	4.2542	6.5889	2.9821	3.3776	3.2068
3.5807	3.4935	3.7705	4.6434	3.6028	2.7453	3.2149	6.4378	3.2619	3.7773	3.3142
4.5623	4.2781	4.1479	5.8141	5.5175	3.1311	3.5439	6.0234	3.0253	3.1905	3.1001
4.6511	3.8607	4.4104	4.6681	3.7635	3.5695	4.0360	6.3936	2.6878	3.3032	3.6481
3.9120	3.3464	3.5381	4.3014	3.8111	2.7819	3.2734	4.5142	3.2387	3.6270	3.2465
4.4659	4.0271	3.8111	4.6112	3.9318	3.2619	3.5807	6.0064	2.4849	4.4590	3.1905
3.6533	3.4812	3.9259	5.3660	4.3320	3.4012	3.6687	5.5175	2.4266	3.8330	2.4673
4.6269	4.1927	3.2308	3.3707	3.1224	2.9518	2.9648	5.8051	3.0493	3.4012	3.3638
3.2027	3.0445	2.9096	5.2204	3.7424	2.9096	3.5807	6.8824	3.5234	3.8111	2.7206
4.1620	3.3286	3.3945	3.4689	3.3604	3.6136	3.9474	5.7961	3.0397	3.5234	3.1442
3.6814	3.3638	2.5975	3.2068	3.5115	2.5463	2.9781	5.6560	2.4807	4.4898	2.6993
3.7160	3.5234	2.3979	6.7488	4.5304	3.2734	3.6939	6.1821	2.8937	3.4563	2.8100
4.4427	3.4372	3.8959	3.7705	2.5039	3.3358	3.6481	5.7430	3.3844	3.8459	3.1179
3.9684	3.4995	2.6490	5.3471	3.2847	3.3707	4.0128	7.1405	3.5752	3.6350	3.3286
4.5304	3.6082	2.8814	5.0239	2.6283	3.3178	3.5639	5.7268	3.7842	4.4031	3.7773
6.0776	5.5797	3.0681	4.2239	3.2504	2.8775	3.2696	6.5439	2.7421	2.7997	2.6115
4.1620	3.7705	3.4144	3.4177	3.4751	3.4308	3.7635	5.6312	3.3638	4.0360	3.3429
4.5870	3.3844	3.4751	4.5142	3.2734	2.6790	3.2771	6.3135	3.3464	3.7705	3.1822
3.1091	3.4372	3.1864	3.1822	4.2697	3.2581	3.7773	6.7393	3.0155	3.4500	2.8937
5.0562	4.5549	3.2347	4.2399	4.7958	3.4372	3.6350	5.7268	2.4141	2.9349	3.9474
4.2312	3.5293	3.3429	3.2847	2.9689	2.5023	3.0253	2.4807	2.4510	2.7331	2.7331
4.0656	3.1046	3.5293	3.3069	2.3979	2.4467	3.3844	3.9684	3.4372	3.7910	3.3534
4.7622	4.0943	3.1612	4.3554	3.4995	3.4308	3.6136	5.8319	2.5734	3.0956	3.7773
4.4987	4.8828	3.5175	3.4177	3.2387	3.0301	3.4874	6.0331	2.6137	3.4243	4.2471
4.4659	3.8330	3.5234	3.6738	3.0397	3.2189	3.6350	5.9532	3.4751	3.8265	3.0773
4.1320	3.8044	3.0007	3.7424	3.8459	3.5234	3.8177	5.4848	3.1822	3.3604	3.0681
4.3795	3.4995	3.3178	6.1203	4.7791	3.5496	3.8816	5.2417	3.4372	4.0570	3.4874
4.5465	3.7773	3.4372	3.8754	3.5381	2.9867	3.1398	6.2710	3.6533	4.1775	3.2847
