raf	mek	plc	pip2	pip3	erk	akt	pka	pkc	p38	jnk	cd3_cd28	icam2	aktinhib	g0076	psitect	u0126	ly	pma	b2camp
3.9684	3.4935	3.3069	3.325	3.4626	3.1398	3.8459	6.5793	3.1179	3.5381	4.3241	0.9989	0.0032	0.0166	-0.0109	-0.009	-0.0084	-0.0024	-0.0042	0.0057
4.4898	3.5946	2.415	2.6362	3.9396	2.8937	3.4144	6.2519	2.6159	3.2581	4.2932	1.0052	0.0028	0.0011	0.0026	-0.0043	0.0115	-0.0229	-0.0143	-0.0018
4.5951	3.6889	4.0055	4.0431	2.8547	4.14	4.6756	7.7398	4.3795	4.6511	2.9058	0.9979	0.0069	-0.0086	-0.0146	0.0111	0.0023	0.0054	-0.0105	0.0101
4.2932	3.6217	3.1987	4.5065	3.9318	3.2229	3.8754	6.1377	3.1612	3.7565	3.1398	0.9969	0.0037	0.0023	-0.0037	0.0129	0.0014	-0.0059	0.0083	-0.0026
3.635	3.4243	3.5639	4.387	3.9551	2.832	3.4436	5.7777	3.5496	3.9982	3.4995	0.9818	0.0281	0.0105	0.0033	-0.0025	-0.014	0.0014	-0.0026	-0.0022
4.3795	3.4935	3.3776	3.3142	2.9821	3.4243	3.6402	5.5797	3.1355	3.5639	2.9821	1.0088	-0.0003	-0.0084	0.003	0.0037	0.008	-0.007	-0.0037	-0.004
3.661	3.2465	3.4874	3.8691	4.0792	3.1355	3.5115	6.2519	3.4689	4.1558	3.8265	1.0051	-0.0002	-0.014	0.0013	0.0128	-0.0063	-0.0043	-0.0171	-0.0032
4.7185	3.7087	2.8432	4.5218	4.0792	3.4078	3.5553	5.8665	2.6362	3.6082	4.5788	1.0048	-0.0001	0.0023	-0.0014	0.0162	0.0051	-0.0033	-0.0039	-0.0116
4.2399	3.5639	3.2149	4.2697	3.5891	3.4812	3.8395	5.5175	2.5447	3.1987	4.4739	1.0007	0.0188	0.0011	0.0087	-0.0103	-0.0084	0.0051	0.005	0.002
4.6032	3.7209	3.3604	3.4812	2.9307	3.5553	3.8607	6.0776	3.6814	4.2542	3.5293	1.0071	0.0148	0.0011	0.0062	-0.0129	-0.0112	-0.0006	-0.0038	0.0042
5.3471	3.7635	3.3844	4.1927	3.2619	3.4563	3.8177	5.7526	2.6575	3.1864	4.6597	0.9952	-0.0022	0.0015	0.0007	0.0011	0.0044	0.0116	0.0098	0.0075
4.2781	3.3358	3.2149	5.0689	4.2781	2.6735	3.4243	6.5624	3.9908	4.9053	4.2092	1.0125	0.0189	0.0177	-0.0019	-0.005	-0.0068	-0.0138	-0.0142	0.0123
4.0271	3.5175	3.3286	5.656	3.9396	3.2189	3.3844	5.8406	3.2847	3.7281	3.0819	1.0039	-0.002	-0.0012	-0.0055	-0.0052	-0.0032	0.0102	-0.0088	0.0072
5.0689	4.5549	2.914	2.8898	3.325	3.6687	4.372	7.105	3.5946	4.036	3.6889	1.0189	-0.0005	0.024	-0.0011	-0.0216	0.0083	0.0143	0.0086	0.0097
2.9392	3.2387	2.8854	5.0938	3.2581	3.918	4.2697	7.3727	3.1001	3.5752	3.091	0.9986	-0.0054	-0.0162	-0.0013	-0.0211	0.0077	-0.0006	-0.0085	0.0048
4.7791	3.912	2.9867	3.5381	4.4188	3.1046	3.4995	6.2086	3.3286	3.7087	3.2229	1.003	0.0026	0.0017	0.0004	-0.0045	0.0013	-0.0065	-0.0136	0.0114
4.4031	3.9684	3.716	3.5234	3.0204	2.8976	3.8044	7.8559	2.3979	3.7705	2.3988	1.0138	-0.0031	-0.0091	0.0142	-0.0025	-0.0022	-0.0003	0.0116	0.0157
4.3631	3.5381	3.2696	4.057	3.1739	2.7688	3.3032	6.4907	3.3534	3.8816	3.325	1.0078	-0.004	0.0097	0.0198	-0.0094	0.0144	-0.0116	-0.0111	-0.0087
4.4987	3.9908	2.6707	4.6032	3.6402	3.8959	4.5304	6.4646	3.4144	4.1174	3.8265	0.9986	-0.0017	0.0108	0.0123	-0.0073	0.0067	-0.0037	0.0013	0.003
4.5549	3.8044	2.3979	5.8141	3.5115	3.9908	4.5706	6.6958	3.5234	3.9474	3.2847	1.0055	-0.0161	-0.0068	-0.0117	-0.0089	-0.0001	0.0122	-0.0123	-0.0021
5.3279	5.1533	2.6283	5.7714	4.2471	3.4935	3.5639	6.1738	2.4973	2.81	2.5502	1.0092	-0.0106	0.0115	0.007	0.0074	-0.0214	-0.001	-0.0155	0.005
3.8816	3.3069	3.5752	3.5946	3.0397	3.6738	3.9627	5.8051	3.5056	3.8607	3.3776	1.0208	0.0037	-0.0036	0.001	-0.0276	0.0009	0.0189	-0.0083	-0.0042
4.3095	4.1092	3.1224	3.1091	2.5734	3.4812	3.6889	6.3682	3.5553	4.1698	3.4308	1.0084	-0.0014	0.0131	-0.0108	0.0114	-0.0035	0.0179	-0.0028	0.0197
4.6756	3.4874	3.3142	4.7095	3.7209	3.3878	3.5639	5.8916	3.1739	3.833	2.9867	1.0008	0.0042	-0.0033	-0.0042	0.004	-0.0004	-0.005	-0.0098	-0.004
4.4898	3.6481	2.8507	2.8172	4.3399	3.6217	4.1479	7.4176	3.912	4.332	3.4144	0.9903	-0.0004	-0.0028	0.0049	0.0106	0.0034	-0.0058	-0.0144	-0.013
4.7536	3.5496	2.4292	4.2627	3.2619	4.387	4.7707	6.9354	3.2347	3.7353	3.1864	0.994	-0.0004	-0.0128	-0.0067	0.0157	0.0141	-0.0105	-0.0068	-0.0059
4.459	3.7087	2.9183	5.0173	3.0956	3.3776	3.7842	5.7268	2.7819	3.6738	4.852	0.9924	-0.0219	-0.0035	0.0069	-0.0098	0.0104	-0.0182	0.003	-0.0219
4.7707	3.7087	3.45	3.9318	3.7087	2.81	3.6217	7.0067	3.0681	3.6939	4.3477	1.0152	0.0147	0.0006	-0.0108	-0.002	-0.006	-0.026	-0.0048	-0.0016
4.1479	3.7977	3.3429	3.9318	4.1927	2.6239	3.7087	6.8824	2.5975	3.2734	4.387	1.0111	0.0016	-0.0128	-0.0147	0.0037	0.0113	0.0082	0.0024	-0.0015
3.635	3.3776	3.5381	4.7536	3.5175	3.2068	3.4436	6.271	3.2149	3.833	3.2771	1.0093	0.0108	0.0016	-0.0264	0.0002	-0.0105	-0.0172	0.0109	0.0003
4.3795	3.5891	3.4626	3.4144	3.2958	3.3638	4.0128	6.2971	2.5185	2.9689	4.4344	0.9963	-0.0059	-0.0038	0.0005	0.0118	-0.0056	0.0034	-0.0017	0.0055
2.8467	2.7651	3.325	4.8598	3.1822	2.9349	3.5175	6.1203	2.5649	3.3358	4.3399	1.0053	-0.004	-0.0081	-0.0039	-0.0034	0.0074	0.0014	-0.0061	0
4.0792	3.3604	3.2149	3.6738	3.2189	3.3178	3.6402	6.1738	2.4749	3.4626	4.2399	1.0172	0.0116	0.0011	0.0077	0.0005	0.0052	-0.0136	0.0105	0.0072
3.9627	3.2465	4.1479	4.285	3.2771	2.6239	3.0106	6.3315	2.832	4.0055	5.6384	0.9841	-0.0015	-0.0071	-0.0011	0.0235	0.0103	-0.0117	0.0045	0.0034
3.2771	3.4935	2.956	3.0397	4.0271	2.6093	3.1612	6.7845	3.1135	3.6402	2.5565	0.9955	0.008	0.0052	-0.0172	0.024	-0.006	0.0041	0.0002	0.0132
4.7095	4.2627	3.3286	3.1355	3.635	2.8898	3.0493	5.4161	2.7173	3.0634	4.2312	0.9835	-0.0262	0.0011	0.0166	-0.0097	0.0032	-0.0062	-0.0001	0.0013
4.2471	3.4626	3.0681	3.3032	3.1485	2.9349	3.5496	6.8824	2.956	4.0055	2.6283	0.9839	0.0078	0.0078	0.0116	0.0036	-0.0023	0.0022	-0.0027	-0.0109
4.7185	4.0271	3.0587	4.7362	3.1485	3.8459	4.3241	6.8287	3.1655	3.7705	3.0445	1.0072	0.009	-0.0103	0.0023	0.0061	0.0053	-0.0113	0.0067	0.0056
5.0239	4.7095	3.6082	6.0684	4.7095	3.0587	3.3844	6.4907	2.914	3.6687	4.9972	0.9854	0.0028	-0.0113	0.0208	-0.0065	0.0125	0.0002	0.0084	0.0061
4.2697	3.3032	3.325	3.0007	3.2847	3.2149	3.7635	6.3135	3.0493	3.4308	5.0999	0.9842	0.0031	-0.0031	0.0037	0.0028	0.004	0.0149	0.0157	-0.0067
4.1698	3.4144	3.2387	3.8111	3.7495	3.0773	3.3358	6.4118	2.4536	3.3142	4.3554	1.0046	0.0029	-0.004	0.0002	-0.0107	0.005	0.0134	0.0032	-0.0176
4.1026	3.3844	2.6933	3.1612	3.5496	3.0773	3.661	6.2519	3.3429	3.904	3.5056	1.0026	0.0061	0.0045	-0.0069	0	0.0055	0.0101	-0.0134	0.0015
3.7842	3.1485	3.6028	3.8754	4.684	3.7842	4.2399	6.5709	3.7565	4.2932	4.1092	0.9852	-0.0062	-0.0007	0.0035	-0.0037	-0.0081	0.0082	0.0011	-0.0095
4.0724	3.3844	3.7565	3.9834	4.0055	2.9221	3.5381	6.1654	2.451	3.4144	4.3162	1.0013	-0.0026	-0.0071	-0.0174	-0.0071	0.0018	0.0027	-0.0074	0.0034
4.387	3.5639	3.1046	5.0434	3.4372	2.6762	3.5439	5.5797	2.6967	3.3604	4.1255	0.9978	0.0136	0.0026	-0.0076	-0.0191	0.0038	0.003	-0.0129	0.0042
4.02	3.3707	2.7924	4.6511	3.3032	2.914	3.2581	5.5373	2.5711	3.5115	4.6434	0.9989	-0.0116	-0.0029	-0.0055	-0.0044	-0.0046	-0.0009	-0.0111	0.006
4.4819	3.7635	3.5639	3.6217	4.036	4.3399	5.1591	8.0802	3.325	3.6814	3.3429	0.9901	0.0053	-0.0217	0.0022	-0.0137	0.0063	0.007	0.0124	0.0076
3.3178	3.0634	3.7495	4.6511	4.8442	3.5175	3.8395	5.8999	2.9867	3.4995	3.3638	1.0047	-0.0022	-0.0106	0.002	-0.0059	0.0056	0.0018	0.007	-0.0112
3.6738	3.5946	3.2229	3.45	2.8976	3.2347	4.4031	6.4297	2.4907	3.4689	4.2092	0.9864	-0.0073	-0.0052	0.0033	-0.007	-0.0092	-0.012	0.0034	-0.0058
4.3014	3.4372	2.8702	3.8754	4.0943	2.6679	3.1739	6.1549	3.4177	3.7209	3.1442	1.0053	0.0174	-0.0108	-0.0008	-0.0081	-0.0204	-0.0002	-0.0017	0.0031
5.4681	5.1059	3.6533	3.7565	3.4751	3.035	3.0007	5.9189	3.3878	3.8959	3.0956	1.0121	0.0145	0.0019	-0.005	0.0071	0.0139	0.0088	0.0052	0.0084
4.3095	3.6814	3.1655	3.7705	2.9221	2.8736	3.4995	7.1405	3.1179	3.5639	2.4078	1.0162	0.0025	-0.026	0.0318	0.0046	-0.001	0.0231	-0.0078	-0.0193
4.2166	3.2308	3.3844	4.3944	3.7281	3.1905	3.3286	6.2442	3.3638	3.8898	3.7635	1.0013	0.0052	-0.0023	0.0093	-0.0027	-0.0004	-0.0063	0.0017	-0.0065
4.4427	3.5175	3.157	5.2364	3.7281	3.45	3.7635	5.5797	3.6402	3.9834	3.1135	0.9894	0.0064	0.0106	0.0161	0.0042	0.0168	0.0082	-0.0087	0.0153
4.0724	3.5553	4.132	4.7791	3.2696	2.8244	3.325	6.1203	2.6283	3.2581	4.3014	0.9896	-0.0112	-0.0053	-0.0159	-0.002	0.0279	0.0062	0.0093	0.0063
4.2627	4.1479	3.6217	3.7495	2.6189	2.9735	3.5752	7.2123	2.4354	3.3878	4.4987	0.9898	-0.005	-0.0068	-0.0229	-0.0031	-0.0047	-0.0073	0	0.0224
4.6681	4.0271	3.2619	3.2387	3.7281	2.6283	3.4751	2.7453	2.7819	3.7495	4.4188	1.0094	-0.0124	0.0038	-0.0009	-0.0015	0.014	0.0057	0.0093	-0.0162
4.1698	3.5891	3.1135	4.6434	3.2149	3.0681	3.3534	6.1821	3.2734	3.5293	2.8507	1.0087	0.0071	0.0107	0.0086	0.0059	0.0051	-0.0021	-0.0057	-0.0016
4.852	3.8959	4.332	4.4427	3.1822	2.6624	3.0493	6.3491	3.3429	3.8395	3.1485	1.0018	0.0136	0.0042	0.0122	-0.0003	-0.0043	-0.011	-0.002	0.0008
4.6681	4.1927	3.6814	3.8959	3.2619	3.1001	3.8691	6.9177	3.3069	4.0431	3.4995	1.0124	0.0074	-0.0062	0.0308	-0.0192	-0.0017	0.0013	0.0017	0.0082
4.5951	4.14	3.5381	3.3638	2.6283	3.4995	3.9684	6.5793	3.4372	3.8691	3.3534	0.9933	-0.0088	0.0209	0.0067	-0.0106	-0.0141	-0.0266	-0.0114	-0.0001
3.5639	3.8816	3.45	4.0656	4.4427	3.3707	3.7773	5.7621	4.5951	4.9972	4.036	1.0056	0.0044	-0.0119	-0.0037	0.0207	-0.0093	-0.0081	-0.0015	-0.0027
4.6681	4.0271	3.4308	4.1174	3.1987	4.1479	4.852	6.7935	2.5908	3.1311	3.7013	1.0127	0.0044	-0.0069	0.0025	0.0072	-0.0122	0.0154	0.0134	0.0012
4.285	3.8044	3.3358	4.9628	3.6889	3.45	3.5293	6.0234	2.9735	3.4436	3.1612	1.0052	0.0053	0.003	-0.0038	-0.011	-0.0116	-0.0134	0.0012	-0.0048
3.3429	3.4012	4.05	4.4509	4.2932	3.1485	3.3776	6.0162	3.3776	3.7353	3.6738	1.0025	-0.0136	0.0001	-0.0142	-0.0119	0.0045	-0.0104	-0.003	0.0035
4.3241	3.7495	3.1311	3.2958	3.1224	3.3604	3.716	5.8406	2.7651	3.7635	4.9972	1.0176	-0.0125	-0.0131	-0.022	-0.0092	0.0011	-0.0111	0.0167	-0.0183
4.5549	3.9318	3.2149	3.7424	3.6217	3.8816	4.0431	6.6682	2.7961	3.4995	4.1927	1.0262	0.0151	-0.0066	0.0002	0.0075	0.0032	0.0142	0.0087	-0.0038
4.4987	3.5553	3.8395	3.5891	3.9627	2.702	2.9912	5.9789	2.7357	3.5807	4.684	0.9967	-0.0276	-0.0001	0.0083	-0.0123	0.0053	-0.0071	-0.0073	0.01
3.9551	3.4078	2.9014	3.6082	3.5234	3.3707	3.918	6.0684	3.4935	3.7495	3.5381	0.9997	0.0028	0.0116	0.0125	-0.01	0.0124	-0.0243	-0.0156	-0.0078
4.2627	3.3707	3.0057	4.3631	3.6533	3.0397	2.8064	5.624	3.4177	3.9834	3.4626	0.9982	-0.0031	-0.0019	-0.0117	0.0013	0.0086	-0.0043	0.001	0.0188
3.3142	3.0397	2.7788	5.1059	3.4436	3.3032	3.5946	5.989	3.3069	4.0431	3.5175	0.9953	0	0.0002	0.0072	0.0091	-0.0023	-0.003	0.0119	-0.0101
3.8395	3.4751	3.7705	4.3014	4.9127	2.9821	3.3945	6.3315	3.4308	3.7977	3.2347	0.9991	0.0139	0.0106	0.0141	0.0151	-0.0194	-0.0044	0.0008	0.0108
3.2027	3.2149	3.4563	5.1761	3.7209	3.3707	3.7565	5.6904	2.7206	3.2387	4.7707	1.0133	0.0011	0.0139	0.0044	0.0032	-0.0005	-0.0096	-0.0039	-0.0057
3.3069	3.5381	3.5752	3.6082	2.9221	3.45	3.833	5.6836	3.2958	3.8111	3.2149	1.0102	0.0002	-0.0007	0.0081	-0.0047	0.0021	-0.0142	-0.0084	-0.0078
4.2932	3.0397	4.3241	4.92	3.6814	3.6082	4.1558	5.8493	3.5807	3.8898	3.4177	0.991	-0.0056	0.0094	-0.0221	-0.0084	-0.0145	0.0014	-0.0204	0.0061
3.8111	3.2581	3.1135	5.118	4.0656	3.2387	4.8442	7.3192	3.661	4.0271	3.0301	1.003	-0.014	0.0203	-0.0021	0.0057	0.0276	0.0028	0.0113	-0.0061
4.2092	3.627	3.1987	5.2095	3.8544	2.7453	3.1091	6.42	3.2504	3.8544	3.3604	1.0016	-0.0005	0.0135	0.0081	0.0185	0.0016	-0.0203	-0.013	-0.0029
3.5381	3.2387	3.2189	4.8203	3.2504	3.2847	3.6889	6.9177	3.1612	3.4177	3.3069	0.9916	0.012	-0.0105	0.0068	0	0.0043	0.0111	-0.0052	0.0108
4.3795	3.9259	3.2027	4.9767	3.635	3.6687	3.9684	5.9789	3.1905	3.5293	2.9476	0.9981	0.0145	0.0068	0.0007	0.0065	-0.0181	0.0003	0.0143	-0.0123
4.4344	3.8265	4.0055	4.1558	4.4427	3.0253	3.7635	7.2385	3.0253	3.661	2.6575	0.9902	0.0002	0.0125	0.0158	0.0145	-0.0147	-0.0068	0.0012	-0.0015
4.7095	3.8177	3.2771	4.587	3.2884	4.0877	4.4104	6.6067	3.3032	3.7495	3.3286	1.0027	-0.0094	0.0084	0.0096	0.0021	-0.0003	-0.0102	-0.0068	-0.0059
3.9396	3.3032	3.4689	3.4372	3.1224	3.5234	3.791	5.9636	2.3979	3.1442	2.9264	1.0155	-0.0112	0.0004	0.0004	0.0166	0.0095	-0.0091	-0.0151	0.0188
4.5218	4.332	3.0634	3.3032	3.7565	2.7265	3.1046	5.124	3.5752	4.2932	3.7353	1.0003	-0.0037	0.0028	0.0071	-0.0084	0.0193	0.009	-0.0031	0.0221
4.5706	3.8754	3.3604	3.0106	2.5241	3.3844	3.7209	5.9713	3.3604	3.7013	2.6019	1.0104	-0.0023	0.0037	-0.0031	-0.0003	-0.0059	-0.0029	-0.0076	0.0109
3.1822	2.8467	3.4243	5.1059	3.157	3.3069	4.5706	5.323	3.4177	3.8754	3.2504	0.9937	0.0161	0.0044	-0.0024	0.0016	-0.0001	-0.0162	0.0079	0.0018
4.6032	4.132	2.5502	3.1987	4.0792	3.8754	4.538	6.6333	3.5695	3.9318	3.2189	0.9927	0.005	0.0281	0.0167	0.0102	-0.0026	-0.0051	0.0009	-0.0121
4.6756	3.9396	3.627	5.2364	4.0656	3.0587	3.6136	6.2879	2.6261	3.2027	4.3631	0.9995	0.0095	-0.0061	-0.0054	0.0095	0.024	-0.0038	0.0185	0.0048
3.6082	3.1655	3.0445	3.8044	3.8177	3.3142	3.8959	6.2442	3.1739	3.6939	3.0057	0.9958	0.0079	-0.0055	0.0034	0.0155	0.0076	0.008	-0.0194	0.0065
4.5951	3.4436	3.1655	3.4243	3.2387	2.5885	3.1655	6.0331	2.4664	2.445	4.1775	1.0058	0.0124	0.0001	0.0056	0.0017	0.0094	0.0114	-0.007	-0.0101
4.332	3.5234	3.3178	3.1179	3.4012	3.4563	3.8265	5.6312	3.5381	3.8395	3.0587	0.9956	0.0247	-0.0064	-0.0198	-0.0079	-0.0207	-0.0029	-0.0177	-0.011
4.9345	4.1479	3.5639	5.9713	4.5788	2.8702	2.8976	5.7526	2.8028	3.918	4.5788	0.999	0.007	-0.0038	-0.0026	0.0079	0.0022	0.0138	-0.0035	-0.0109
3.8959	3.3776	3.8607	4.5623	4.0271	2.8467	3.0956	6.4118	3.4626	4.0431	3.325	1.0144	0.0053	0.0051	-0.0061	-0.0148	-0.0261	0.0049	0.0049	-0.0001
3.5553	3.3534	2.6412	3.091	3.833	3.6814	3.9318	5.8749	2.7587	3.0865	3.5946	0.9889	0.0074	-0.019	0.0071	-0.0142	0.0004	-0.0078	-0.0085	0.0011
4.02	3.3776	2.8432	4.684	3.6814	2.7298	3.4935	5.9269	3.5056	3.912	3.4372	0.9898	-0.0046	-0.0132	-0.0108	-0.0072	-0.0186	-0.0078	0.0035	0.0106
4.2781	3.4177	3.5553	4.2092	3.0956	3.2149	3.45	6.0684	2.3979	4.5951	2.4484	1.0076	0.0034	-0.0002	0.0044	0.0001	-0.0002	0.0005	0.0205	0.0064
4.3944	3.7495	3.4078	4.538	4.9488	2.6967	3.4177	3.5639	3.5234	3.8607	3.325	1.0004	-0.0042	-0.0192	0.0051	-0.0109	0.0066	-0.0021	-0.0021	-0.0015
4.0943	3.7281	2.8136	3.0587	3.2149	3.2068	4.8122	5.2523	3.3142	3.6533	2.956	1.0067	-0.0255	-0.026	0.0021	-0.0005	0.0038	0.0128	0.0081	0.0008
4.7185	3.7281	2.6679	3.1311	3.4563	2.9221	3.3429	6.2785	3.0007	3.7705	4.7362	0.9936	0.0047	-0.0012	0.012	-0.0079	-0.0175	0.0167	0.0043	0.0018
4.2932	3.5439	3.054	3.2771	2.5734	2.7997	3.3142	6.3135	2.6019	2.9867	2.6762	0.9893	0.0129	-0.0026	0.0097	-0.0247	0.0067	0.0009	0.0037	-0.0018
5.4931	4.332	3.1987	4.5788	3.4144	3.1485	3.3464	5.9108	2.3979	3.3638	4.2312	0.9811	0.0192	0.0058	-0.0021	0.0108	-0.0054	-0.0034	-0.0042	-0.0095
3.8898	3.5293	3.3638	3.8459	3.3142	3.9627	4.5065	6.9893	3.0819	3.8265	3.0587	1.0005	0.0135	0.0269	0.0096	0.0171	-0.0066	0.012	0.0009	0.0028
4.684	3.9908	2.7751	3.4995	3.2619	3.091	3.4874	6.3226	3.4935	4.1026	3.2347	0.994	-0.0051	-0.0005	0.0199	-0.0022	0.0001	0.0108	-0.0197	0.0046
3.8898	3.5439	2.9264	2.8028	3.5891	3.4874	3.6028	5.4337	3.0301	3.904	4.4031	0.9999	0.0107	-0.006	0.0025	-0.016	-0.0019	0.0041	0.0206	0.0195
4.5788	3.6738	3.4812	3.4874	3.1739	3.5891	4.057	5.7714	3.035	3.1697	2.9781	0.9944	-0.0082	0.0162	-0.0113	0.0034	0.0212	-0.0029	0.0158	-0.0103
4.4509	3.45	2.3979	4.4031	2.5072	2.7887	3.2387	6.0591	3.2068	3.661	3.1224	0.9916	0.0104	-0.0104	0.0112	-0.0056	0.0068	0.0191	0.0269	-0.0017
4.4987	3.3638	3.2465	4.5065	3.5175	2.8775	3.2229	6.0064	3.4012	3.7565	3.3534	1.0035	-0.0052	-0.0101	-0.0109	-0.0054	0.0224	-0.0005	-0.0016	0.0184
4.14	3.3844	3.3776	4.1698	4.05	3.9834	4.2092	6.5088	3.054	3.8898	4.684	1.0056	-0.0126	0.0002	0.0024	0.0018	0.0064	-0.005	-0.0063	0.0072
4.3014	3.2958	3.7773	3.8111	3.1311	4.387	4.7791	7.2211	2.9821	3.5807	4.6191	1.0042	0.0074	-0.0133	-0.0079	-0.0179	0.0026	0.0118	-0.0032	-0.0075
4.7622	4.0055	2.8898	3.3178	4.02	2.8814	3.4372	6.2344	2.6762	3.1091	4.3795	1.0156	-0.0048	-0.0109	-0.0115	-0.0191	-0.0015	0.0069	0.0106	0.0148
4.2399	3.3464	3.2958	4.459	3.2696	3.716	4.2399	6.5177	3.3464	4.1255	3.3464	1.0093	-0.0124	-0.015	0.002	-0.0072	-0.0061	0.0005	-0.0131	-0.0129
4.7536	4.4344	4.0724	4.2697	3.5496	3.2581	3.833	6.3135	2.8736	3.635	5.1761	1.0145	-0.021	0.0104	-0.0049	-0.0009	0.0059	-0.0065	0.0036	0.0096
4.3944	3.9259	3.0773	3.2884	3.1987	2.8898	3.2847	6.4998	3.5496	3.9759	3.1905	0.9903	0.023	0.0034	-0.0093	0.0013	-0.0146	-0.0056	-0.0017	-0.0109
3.45	3.1398	3.5175	3.5381	3.2958	2.6596	3.0493	5.9965	3.1046	3.635	3.6687	0.9983	-0.004	-0.0074	-0.0012	-0.0088	0.0042	0.0022	0.0105	-0.0055
5.0689	4.1174	3.7773	4.8675	3.7281	3.6738	4.162	7.4799	3.3707	3.6028	2.9392	1.0025	0.0192	-0.0086	-0.0004	-0.0077	0.0115	-0.0087	0.006	0.0102
3.5807	3.1046	3.325	4.804	3.3358	3.3286	3.8395	5.8749	2.7081	3.4372	4.2092	1.0089	-0.0102	0.004	-0.0035	0.0048	-0.0101	-0.0019	-0.0012	-0.0032
4.3095	4.0656	3.1046	3.6889	3.8111	3.1485	3.8044	5.8833	3.1655	3.716	3.2619	1.0143	0.0065	-0.005	-0.0065	-0.0002	-0.0106	0.0152	-0.0111	-0.009
3.833	3.0587	3.2387	3.2734	3.8691	3.2308	3.4935	6.0497	2.649	3.0155	4.3631	0.986	0.0081	0.0012	0.0026	0.009	0.0077	-0.0168	0.0052	-0.0105
4.1255	3.6028	3.1311	3.9982	2.6735	3.6939	4.0943	5.743	3.3286	3.4751	3.0106	1.0075	0.0126	0.008	-0.0006	0.0075	-0.0292	-0.0126	0.0025	-0.0066
3.4563	2.8662	2.9781	5.7621	3.8754	3.0819	3.6738	5.8999	2.8976	3.3032	4.6032	1.0063	-0.0022	0.0034	0.0063	0.0104	0.0137	-0.006	0.0014	0.0091
4.6434	3.8265	3.3178	3.1905	3.1355	3.5115	3.912	5.7366	3.1442	3.5439	3.1355	0.9986	-0.0124	-0.0042	-0.0275	-0.0041	0.0038	0.001	-0.021	0.011
4.2002	3.4177	3.1612	4.587	3.6889	3.5381	3.7495	6.0497	3.5639	3.9396	3.2734	0.985	-0.004	-0.0005	0.0012	-0.0115	-0.0036	-0.0046	-0.0039	-0.009
4.332	3.2619	3.0445	4.4427	3.1905	3.1442	3.6687	6.1654	3.5496	4.0877	3.6687	1.0051	0.0131	-0.0001	-0.0148	0.0009	-0.0067	0.0301	0.0077	-0.0105
3.627	3.2958	3.054	4.6923	4.0943	3.6814	4.1026	7.2123	3.5639	4.14	3.1442	0.9997	-0.0034	0.0033	0.0088	0.0027	0.0115	-0.0213	-0.01	-0.0088
4.0792	3.7705	3.4563	3.3945	3.0007	3.5639	3.8959	6.0162	3.5752	3.7773	3.4308	0.9984	-0.004	0.0134	0.0005	0.0042	-0.0032	0.0018	0.0033	-0.0023
5.118	4.1255	3.1046	3.4563	4.0128	2.772	4.0128	4.0792	2.8775	3.0106	3.9318	0.9893	0.014	-0.0122	0.0074	0.0102	-0.0041	-0.0065	0.0029	-0.0021
4.8978	3.7705	3.157	3.2696	3.3142	3.2619	3.5553	6.1654	2.9689	3.5293	5.6058	0.9874	0.0149	0.0171	0.0083	0.0023	0.0044	0.0016	0.0034	-0.0029
3.8691	3.2734	3.7977	3.8959	2.8244	2.5281	3.1739	5.5175	2.644	4.2312	4.5951	0.9997	0.0088	-0.0008	0.0004	-0.004	0.0005	-0.0036	0.0054	0.0024
4.0128	3.5695	3.4689	3.2229	3.1485	3.1046	3.4935	6.1821	2.4891	3.5115	4.7536	0.9927	0.0082	-0.0047	-0.0129	0.0118	-0.0169	-0.0003	0.0016	0.0105
5.1533	4.5706	3.7635	4.1558	3.2347	3.918	4.1479	5.7869	3.3638	3.8816	3.1442	0.9886	-0.0043	-0.0046	0.0185	-0.0023	0.0196	-0.0019	-0.0117	-0.0053
4.285	3.7773	2.9221	3.8544	4.0055	2.7081	2.6596	6.0162	3.5439	4.0128	3.6533	0.9986	0.0125	0.0029	-0.0138	-0.0152	-0.0051	0.0175	0.0001	0.0111
3.5946	3.2308	3.9834	3.9834	3.1485	2.7751	3.4626	6.9537	3.7087	4.2627	3.1864	1.0011	0.0072	0.0005	0.0038	0.0071	0.0049	0.0036	0.0004	0.0188
4.132	3.6814	3.1485	4.5549	4.587	3.0865	3.7424	7.2834	3.3844	3.9834	3.4243	1	0.0007	0.015	0.0185	0.0219	-0.0073	-0.0058	0.0095	-0.0096
4.5142	3.5496	3.45	3.5553	2.6762	5.2523	5.553	6.4473	3.2308	3.7842	3.4689	1.0025	0.0128	-0.0137	-0.0087	0.0046	-0.0226	0.0015	0.0078	0.0147
4.6597	3.8754	2.7081	5.6733	4.3095	3.5946	4.0128	6.2265	3.5891	4.0724	3.0155	0.9993	0.0158	0.005	0.0074	-0.0051	-0.0063	0.0033	-0.0069	0.018
4.4987	3.6738	2.7114	4.8442	3.3069	3.6889	4.3944	6.731	2.9349	3.4689	3.1179	0.9958	-0.0019	0.0086	-0.0029	-0.0079	-0.0116	0.0085	0.0026	0.0003
3.3069	3.2027	3.2229	4.8752	3.7087	3.0155	3.2068	6.5889	3.2581	3.5946	2.9096	1.0226	0.0087	0.0128	-0.0015	0.0252	0.007	-0.0177	-0.0014	0.009
