age	workclass	fnlwgt	educ	educ-num	mar-stat	occup	relat	race	sex	cap-gain	cap-loss	hrs-wk	nat-count	Income
20	3	298227	15	10	4	11	1	4	1	0	0	35	38	0
44	3	290521	11	9	6	3	4	2	0	0	0	40	38	0
51	3	56915	11	9	2	2	0	0	1	0	0	40	38	0
20	3	146538	11	9	2	6	0	4	1	0	0	40	38	0
17	*	258872	1	7	4	*	3	4	0	0	0	5	38	0
19	3	206399	11	9	4	6	3	2	0	0	0	40	38	0
45	4	197332	15	10	2	2	0	4	1	0	0	55	38	1
60	3	245062	11	9	2	2	0	4	1	0	0	40	38	1
42	3	197583	7	12	2	3	0	2	1	0	0	40	*	1
44	5	234885	11	9	2	11	5	4	0	0	0	40	38	1
40	3	72887	8	11	2	6	0	1	1	0	0	40	38	1
30	3	180374	11	9	2	3	5	4	0	0	0	40	38	0
38	3	351299	15	10	2	13	0	2	1	0	0	50	38	0
23	3	54012	11	9	2	13	0	4	1	0	0	60	38	0
32	*	115745	15	10	2	*	0	4	1	0	0	40	38	0
44	3	116632	7	12	4	4	3	4	1	0	0	40	38	0
54	1	288825	11	9	2	13	0	2	1	0	0	40	38	0
32	3	132601	9	13	2	9	0	4	1	0	0	50	38	0
50	3	193374	3	2	3	2	4	4	1	0	0	40	38	0
24	3	170070	9	13	4	12	1	4	0	0	0	20	38	0
37	3	126708	11	9	2	0	5	4	0	0	0	60	38	0
52	3	35598	11	9	0	13	4	4	1	0	0	40	38	0
38	3	33983	15	10	2	13	0	4	1	0	0	40	38	0
49	3	192776	12	14	2	3	0	4	1	0	1977	45	38	1
30	3	118551	9	13	2	12	5	4	0	0	0	16	38	1
60	3	201965	15	10	4	9	4	4	1	0	0	40	38	1
22	*	139883	15	10	4	*	3	4	1	0	0	40	38	0
35	3	285020	11	9	4	2	1	4	1	0	0	40	38	0
30	3	303990	11	9	4	13	1	4	1	0	0	60	38	0
67	3	49401	8	11	0	7	1	4	0	0	0	24	38	0
46	3	279196	9	13	4	2	1	4	0	0	0	40	38	0
17	3	211870	6	5	4	7	1	4	1	0	0	6	38	0
22	3	281432	15	10	4	5	3	4	1	0	0	30	38	0
27	3	161155	0	6	4	7	1	4	1	0	0	40	38	0
23	3	197904	11	9	4	7	4	4	0	0	0	35	38	0
33	3	111746	7	12	2	2	0	4	1	0	0	45	31	0
43	5	170721	15	10	2	2	0	4	1	0	0	20	38	0
28	6	70100	9	13	4	9	1	4	1	0	0	20	38	0
41	3	193626	11	9	3	2	4	4	0	0	0	40	38	0
52	*	271749	2	8	4	*	2	2	1	594	0	40	38	0
25	3	189775	15	10	3	0	3	2	0	0	0	20	38	0
63	*	401531	3	2	2	*	0	4	1	0	0	35	38	0
59	1	286967	11	9	2	13	0	4	1	0	0	45	38	0
45	1	164427	9	13	0	9	4	4	0	0	0	40	38	0
38	3	91039	9	13	2	11	0	4	1	15024	0	60	38	1
40	3	347934	11	9	4	7	1	4	0	0	0	35	38	0
46	0	371373	11	9	0	0	1	4	1	0	0	40	38	0
35	3	32220	7	12	4	3	1	4	0	0	0	60	38	0
34	3	187251	11	9	0	9	4	4	0	0	0	25	38	0
33	3	178107	9	13	4	2	3	4	1	0	0	20	38	0
41	3	343121	11	9	0	0	4	4	0	0	0	36	38	0
20	3	262749	15	10	4	6	3	4	1	0	0	40	38	0
23	3	403107	4	3	4	7	3	4	1	0	0	40	7	0
26	3	64293	15	10	4	9	1	4	0	0	0	35	38	0
72	*	303588	11	9	2	*	0	4	1	0	0	20	38	0
23	1	324960	11	9	4	4	1	4	1	0	0	40	30	0
62	1	114060	11	9	2	13	0	4	1	0	0	40	38	0
52	3	48925	15	10	2	0	0	4	1	0	0	40	38	0
58	3	180980	15	10	0	7	4	4	0	0	0	42	9	0
25	3	181054	9	13	4	11	1	4	0	0	0	40	38	0
24	3	388093	9	13	4	3	1	2	1	0	0	40	38	0
19	3	249609	15	10	4	10	3	4	1	0	0	8	38	0
43	3	112131	15	10	2	3	0	4	1	0	0	40	38	0
47	1	543162	11	9	5	0	4	2	0	0	0	40	38	0
39	3	91996	11	9	0	7	4	4	0	0	0	40	38	0
49	3	141944	8	11	3	5	4	4	1	0	1380	42	38	0
53	*	251804	4	3	6	*	4	2	0	0	0	30	38	0
32	3	37070	8	11	4	2	1	4	1	0	0	45	38	0
34	3	337587	15	10	2	9	0	4	1	0	0	50	38	1
28	3	189346	11	9	0	2	1	4	1	0	0	45	38	0
57	*	222216	8	11	6	*	4	4	0	0	0	38	38	0
25	3	267044	15	10	4	0	1	0	0	0	0	20	38	0
20	*	214635	15	10	4	*	3	4	1	0	0	24	38	0
21	*	204226	15	10	4	*	4	4	0	0	0	35	38	0
34	3	108116	9	13	2	9	0	4	1	0	0	50	38	1
38	4	99146	9	13	2	3	0	4	1	15024	0	80	38	1
50	3	196232	11	9	2	3	0	4	1	7688	0	50	38	1
24	1	248344	15	10	0	5	1	2	1	0	0	50	38	0
37	1	186035	15	10	2	12	0	4	1	0	0	45	38	1
44	3	177905	15	10	0	6	4	4	1	0	0	58	38	1
28	3	85812	15	10	2	11	5	4	0	0	0	40	38	0
42	3	221172	9	13	2	3	0	4	1	0	0	40	38	1
74	3	99183	15	10	0	0	1	4	0	0	0	9	38	0
38	5	190387	11	9	2	2	0	4	1	0	0	50	38	0
44	5	202692	12	14	2	9	0	4	1	0	0	40	38	0
44	3	109339	1	7	0	6	4	3	0	0	0	46	32	0
26	3	108658	11	9	4	6	1	4	1	0	0	40	38	0
36	3	197202	11	9	2	7	0	2	1	0	0	40	38	0
41	3	101739	7	12	2	3	5	4	0	0	0	50	38	1
67	3	231559	14	15	2	9	0	4	1	20051	0	48	38	1
39	1	207853	2	8	2	12	0	4	1	0	0	50	38	0
57	3	190942	3	2	6	8	1	2	0	0	0	30	38	0
29	3	102345	8	11	5	2	1	4	1	0	0	40	38	0
31	4	41493	9	13	4	4	1	4	0	0	0	45	38	0
34	*	190027	11	9	4	*	4	2	0	0	0	40	38	0
44	3	210525	15	10	2	13	0	4	1	0	0	40	38	0
29	3	133937	10	16	4	9	3	4	1	0	0	40	38	0
30	3	237903	15	10	4	5	4	4	0	0	0	40	38	0
27	3	163862	11	9	4	13	1	4	1	0	0	40	38	0
27	3	201872	15	10	2	11	0	4	1	0	0	50	38	0
32	3	84179	11	9	4	5	1	4	0	0	0	45	38	0
58	3	51662	0	6	2	7	5	4	0	0	0	8	38	0
35	1	233327	15	10	2	10	0	4	1	0	0	40	38	0
21	3	259510	11	9	4	5	3	4	1	0	0	36	38	0
28	3	184831	15	10	4	2	4	4	1	0	0	40	38	0
46	5	245724	15	10	0	3	1	4	1	0	0	50	38	0
36	5	27053	11	9	5	7	4	4	0	0	0	40	38	0
72	3	205343	1	7	6	0	4	4	0	0	0	40	38	0
35	3	229328	11	9	2	6	5	2	0	0	0	40	38	0
33	0	319560	8	11	0	2	4	2	0	0	0	40	38	1
69	3	136218	1	7	4	6	1	4	0	0	0	40	38	0
35	3	54576	11	9	2	6	0	4	1	0	0	40	38	0
31	3	323069	11	9	5	0	4	4	0	0	0	20	*	0
34	3	148291	11	9	2	12	5	4	0	0	0	32	38	0
30	3	152453	1	7	2	7	0	4	1	0	0	40	25	0
28	3	114053	9	13	4	13	1	4	1	0	0	55	38	0
54	3	212960	9	13	2	11	0	4	1	0	0	35	38	1
47	3	264052	15	10	2	9	0	4	1	0	0	50	38	1
24	3	82804	11	9	4	5	4	2	0	0	0	40	38	0
52	5	334273	9	13	2	9	0	4	1	0	0	60	38	1
20	3	27337	11	9	4	5	3	0	1	0	0	48	38	0
43	4	188436	12	14	2	3	0	4	1	5013	0	45	38	0
45	3	433665	5	4	5	7	4	4	0	0	0	40	25	0
29	5	110663	11	9	5	2	1	4	1	0	0	35	38	0
47	3	87490	12	14	0	3	4	4	1	0	0	42	38	0
24	3	354351	11	9	4	2	3	4	1	0	0	40	38	0
51	3	95469	11	9	2	9	0	4	1	0	0	40	38	0
17	3	242718	1	7	4	11	3	4	1	0	0	12	38	0
37	3	22463	8	11	2	2	0	4	1	0	1977	40	38	1
27	3	158156	10	16	4	9	1	4	0	0	0	70	38	0
29	3	350162	9	13	2	3	5	4	1	0	0	40	38	1
18	*	165532	2	8	4	*	3	4	1	0	0	25	38	0
36	5	28738	7	12	0	11	4	4	0	0	0	35	38	0
58	1	283635	9	13	4	9	1	4	0	0	0	40	38	0
26	5	86646	15	10	2	2	0	4	1	0	0	45	38	0
65	*	195733	15	10	2	*	0	4	1	0	0	30	38	1
57	3	69884	11	9	2	11	0	4	1	0	0	40	38	1
59	3	199713	11	9	2	2	0	4	1	0	0	40	38	0
27	3	181659	11	9	2	6	0	4	1	0	0	40	38	0
31	5	340939	9	13	4	12	1	4	1	0	0	40	38	0
21	3	197747	15	10	4	11	3	4	0	0	0	24	38	0
29	3	34292	15	10	4	0	1	4	1	0	0	60	38	0
18	3	156764	1	7	4	7	3	4	1	0	0	40	38	0
52	3	25826	0	6	2	2	0	4	1	0	1887	47	38	1
57	4	103948	9	13	0	9	1	4	1	0	0	80	38	0
42	*	137390	11	9	2	*	0	4	1	0	0	40	38	0
55	*	105138	11	9	2	*	5	1	0	0	0	40	38	0
60	3	39352	5	4	4	13	1	4	1	0	0	48	38	1
31	3	168387	9	13	2	9	0	4	1	7688	0	40	1	1
23	3	117789	9	13	4	0	3	4	0	0	0	40	38	0
27	3	267147	11	9	4	11	3	4	1	0	0	40	38	0
23	*	99399	15	10	4	*	4	0	0	0	0	25	38	0
42	5	214242	14	15	2	9	0	4	1	0	1902	50	38	1
25	3	200408	15	10	4	12	1	4	1	2174	0	40	38	0
49	3	136455	9	13	4	9	1	4	0	0	0	45	38	0
32	3	239824	9	13	4	12	1	4	1	0	0	40	38	0
19	3	217039	15	10	4	0	3	4	1	0	0	28	38	0
60	3	51290	5	4	0	7	1	4	0	0	0	40	38	0
42	1	175674	6	5	2	7	0	4	1	0	0	40	38	0
35	5	194404	7	12	4	4	1	4	1	0	0	40	38	0
48	3	45612	11	9	4	0	4	2	0	0	0	37	38	0
51	3	410114	12	14	2	2	0	4	1	0	0	40	38	1
29	3	182521	11	9	4	2	1	0	1	0	0	40	38	0
36	1	339772	11	9	5	3	1	2	1	0	0	40	38	0
17	3	169658	0	6	4	7	3	4	0	0	0	21	38	0
52	3	200853	12	14	0	9	1	4	0	6849	0	60	38	0
24	3	247564	11	9	4	2	1	4	1	0	0	40	38	0
24	3	249909	11	9	2	5	0	4	1	0	0	50	38	0
26	1	208122	9	13	4	9	3	4	1	1055	0	40	38	0
27	3	109881	9	13	4	7	3	4	0	0	0	20	38	0
39	3	207824	11	9	4	5	3	4	1	0	0	60	38	0
30	3	369027	11	9	2	13	0	2	1	0	0	45	38	0
50	5	114117	11	9	2	3	0	4	1	0	0	32	38	0
52	4	51048	9	13	2	11	0	4	1	0	0	55	38	0
46	3	102388	14	15	2	9	0	4	1	15024	0	45	38	1
23	3	190483	9	13	4	11	3	4	0	0	0	20	38	0
45	3	462440	1	7	6	7	1	2	0	0	0	20	38	0
65	3	109351	6	5	6	8	4	2	0	0	0	24	38	0
29	3	34383	8	11	2	13	0	4	1	0	0	55	38	0
47	3	241832	6	5	3	5	4	4	1	0	0	40	7	0
30	3	124187	11	9	4	4	3	2	1	0	0	60	38	0
34	3	153614	11	9	2	11	0	4	1	0	0	45	38	1
38	5	267556	11	9	2	11	0	4	1	0	0	64	38	0
33	3	205469	15	10	2	3	0	4	1	0	0	40	38	1
49	3	268090	9	13	2	11	0	4	1	0	0	26	38	1
47	5	165039	15	10	4	7	4	2	0	0	0	40	38	0
49	1	120451	0	6	5	7	4	2	0	0	0	40	38	0
43	3	154374	15	10	2	2	0	4	1	15024	0	60	38	1
30	3	103649	9	13	2	0	5	2	0	0	0	40	38	1
58	5	35723	11	9	2	2	0	4	1	0	0	60	38	0
19	3	262601	11	9	4	7	3	4	0	0	0	14	38	0
21	3	226181	9	13	4	5	1	4	1	0	0	40	38	0
33	3	175697	9	13	2	3	0	4	1	15024	0	60	38	1
47	4	248145	4	3	2	13	0	4	1	0	0	50	4	0
52	5	289436	10	16	2	9	0	4	1	0	0	60	38	1
26	3	75654	11	9	0	2	1	4	1	0	0	55	38	0
60	3	199378	11	9	2	2	0	4	1	0	0	40	38	0
21	3	160968	15	10	4	5	3	4	1	0	0	40	38	0
36	3	188563	15	10	2	11	0	4	1	5178	0	50	38	1
31	3	55849	15	10	2	2	0	4	1	0	0	45	38	0
50	4	195322	10	16	5	9	1	4	1	0	0	40	38	1
31	1	402089	11	9	0	0	4	4	0	0	0	40	38	0
71	3	78277	11	9	2	2	0	4	1	0	0	15	38	0
58	*	158611	11	9	2	*	0	4	1	0	0	50	38	0
30	6	169496	9	13	2	12	0	4	1	0	0	40	38	1
20	3	130959	15	10	4	7	3	4	1	0	0	20	38	0
24	3	556660	11	9	4	3	2	4	1	4101	0	50	38	0
35	3	292472	10	16	2	9	0	1	1	0	0	40	35	1
38	6	143774	15	10	5	3	1	4	0	0	0	45	38	0
27	3	288341	11	9	4	6	3	4	0	0	0	32	38	0
29	6	71592	15	10	4	0	4	1	0	0	0	40	29	0
70	*	167358	6	5	6	*	4	4	0	1111	0	15	38	0
34	3	106742	11	9	2	2	0	4	1	0	0	45	38	0
44	3	219288	5	4	2	2	0	4	1	0	0	35	38	0
43	3	174524	11	9	2	6	0	4	1	0	0	40	38	1
44	5	335183	2	8	2	5	0	2	1	0	0	40	38	1
35	3	261293	12	14	4	11	1	4	1	0	0	60	38	0
27	3	111900	15	10	4	9	1	4	1	0	0	40	38	0
43	1	194360	12	14	4	9	1	4	1	0	0	38	38	0
20	3	81145	15	10	4	11	1	4	0	0	0	25	38	0
42	3	341204	7	12	0	9	4	4	0	8614	0	40	38	1
27	6	249362	15	10	2	13	0	4	1	3411	0	40	38	0
42	3	247019	11	9	2	2	0	2	1	0	0	40	38	1
20	*	114746	1	7	3	*	3	1	0	0	1762	40	34	0
24	3	172146	6	5	4	6	1	4	1	0	1721	40	38	0
48	0	110457	15	10	0	3	1	4	1	0	0	40	38	0
17	*	80077	1	7	4	*	3	4	0	0	0	20	38	0
17	5	368700	1	7	4	4	3	4	1	0	0	10	38	0
33	3	182556	9	13	2	3	0	4	1	0	0	40	38	1
50	4	219420	11	9	2	11	0	4	1	0	0	50	38	1
22	3	240817	11	9	4	11	3	4	0	2597	0	40	38	0
17	3	102726	2	8	4	7	3	4	1	0	0	16	38	0
32	3	226267	15	10	2	0	0	4	1	0	0	40	25	0
31	3	125457	11	9	4	2	1	4	1	0	0	45	38	0
58	5	204021	11	9	6	3	1	4	1	0	0	50	38	0
29	1	92262	11	9	4	10	3	4	1	0	0	48	38	0
37	3	161141	8	11	2	2	0	4	1	0	0	40	31	1
34	5	190290	11	9	2	2	0	4	1	0	0	40	38	1
23	1	430828	15	10	5	3	4	2	1	0	0	40	38	0
18	6	59342	1	7	4	0	3	4	0	0	0	5	38	0
34	3	136721	11	9	0	3	1	4	0	0	0	40	38	0
66	*	149422	5	4	4	*	1	4	1	0	0	4	38	0
45	1	86644	9	13	2	9	5	4	0	0	0	55	38	0
41	3	195124	12	14	4	3	1	4	1	0	0	35	5	0
26	3	167350	11	9	4	7	2	4	1	0	0	30	38	0
54	1	113000	15	10	2	4	0	4	1	0	0	40	38	0
24	3	140027	15	10	4	6	3	2	0	0	0	45	38	0
42	3	262425	15	10	2	9	0	4	1	0	0	50	38	0
20	3	316702	15	10	4	9	3	4	1	0	0	20	38	0
23	6	335453	9	13	4	12	1	4	0	0	0	20	38	0
25	*	202480	7	12	4	*	2	4	1	0	0	45	38	0
35	3	203628	12	14	4	9	1	4	1	0	0	60	38	1
31	3	118710	12	14	2	12	0	4	1	0	1902	40	38	1
30	3	189620	9	13	4	9	3	4	0	0	0	40	30	0
19	3	475028	11	9	4	11	3	4	0	0	0	20	38	0
36	1	110866	9	13	4	9	1	4	1	0	0	50	38	0
31	3	243605	9	13	6	11	4	4	0	0	1380	40	4	0
21	3	163870	15	10	4	5	3	4	1	0	0	30	38	0
31	5	80145	15	10	2	2	0	4	1	0	0	40	38	0
46	3	295566	10	16	0	9	4	4	0	25236	0	65	38	1
44	3	63042	9	13	0	3	3	4	0	0	0	50	38	1
40	3	229148	2	8	2	7	0	2	1	0	0	40	22	0
45	3	242552	15	10	4	11	1	2	1	0	0	40	38	0
60	3	177665	11	9	2	2	0	4	1	0	0	35	38	0
18	3	208103	1	7	4	7	2	4	1	0	0	25	38	0
28	3	296450	9	13	2	9	0	4	1	0	0	40	38	0
36	3	70282	15	10	0	0	4	2	0	0	0	40	38	0
36	3	271767	9	13	5	9	1	4	1	0	0	40	*	0
40	3	144995	8	11	2	12	0	4	1	4386	0	40	38	0
36	1	382635	9	13	0	0	4	4	0	0	0	35	15	0
31	3	295697	11	9	5	7	4	2	0	0	0	40	38	0
33	3	194141	11	9	2	6	0	4	1	0	0	40	38	0
19	6	378418	11	9	4	12	3	4	0	0	0	40	38	0
22	3	214399	15	10	4	11	3	4	0	0	0	15	38	0
34	3	217460	9	13	2	3	0	4	1	0	0	45	38	1
33	3	182556	11	9	4	7	1	4	1	0	0	40	38	0
41	3	125831	11	9	2	2	0	4	1	0	2051	60	38	0
29	3	271328	9	13	4	9	1	4	1	4650	0	40	38	0
50	1	50459	11	9	2	3	0	4	1	0	0	42	38	1
42	3	162140	9	13	2	3	0	4	1	7298	0	45	38	1
43	3	177937	9	13	4	9	1	4	1	0	0	40	*	1
44	3	111502	11	9	2	11	5	4	0	0	0	40	38	0
20	3	299047	15	10	4	7	1	4	0	0	0	20	38	0
31	3	223212	11	9	2	7	0	4	1	0	0	40	25	0
65	5	118474	1	7	2	3	0	4	1	9386	0	59	*	1
23	3	352139	15	10	4	7	1	4	0	0	0	24	38	0
55	3	173093	15	10	0	0	1	1	0	0	0	40	38	0
26	3	181655	8	11	2	0	0	4	1	0	2377	45	38	0
25	3	332702	8	11	4	7	3	4	0	0	0	15	38	0
45	*	51164	15	10	2	*	5	2	0	0	0	40	38	0
35	3	234901	15	10	2	2	0	4	1	2407	0	40	38	0
36	3	131414	15	10	4	11	1	2	0	0	0	36	38	0
43	6	260960	9	13	2	9	0	4	1	0	0	50	38	0
56	3	156052	11	9	6	7	4	2	0	594	0	20	38	0
42	3	279914	9	13	2	12	0	4	1	0	0	40	38	1
19	3	192453	15	10	4	7	2	4	0	0	0	25	38	0
55	5	200939	11	9	2	13	0	4	1	0	0	72	38	0
42	3	151408	12	14	4	3	1	4	0	14084	0	50	38	1
26	3	112847	8	11	4	12	3	4	1	0	0	40	38	0
17	3	316929	2	8	4	5	3	4	1	0	0	20	38	0
42	1	126319	9	13	2	9	5	4	0	0	0	40	38	1
55	3	197422	11	9	2	13	0	4	1	7688	0	40	38	1
32	3	267736	15	10	4	0	3	2	0	0	0	40	38	0
29	3	267034	1	7	4	2	3	2	1	0	0	40	13	0
46	6	193047	9	13	2	9	0	4	1	0	0	37	38	0
29	6	356089	9	13	2	3	0	4	1	7688	0	40	38	1
22	3	223515	9	13	4	9	4	4	1	0	0	20	38	0
58	5	87510	0	6	2	2	0	4	1	0	0	40	38	0
23	3	145111	11	9	4	13	4	4	1	0	0	50	38	0
39	3	48093	11	9	4	5	1	4	1	0	0	40	38	0
27	3	31757	8	11	4	2	3	4	1	0	0	38	38	0
54	3	285854	11	9	2	13	0	4	1	0	0	40	38	1
33	1	120064	9	13	4	9	1	4	0	0	0	45	38	0
46	0	167381	11	9	2	0	5	4	0	0	0	40	38	1
37	3	103408	11	9	4	4	1	2	1	0	0	40	38	0
36	3	101460	11	9	4	7	1	4	0	0	0	18	38	0
59	1	420537	11	9	2	0	5	4	0	0	0	38	38	1
34	1	119411	11	9	0	10	4	4	1	0	0	40	31	0
53	4	128272	10	16	2	3	0	4	1	0	0	70	38	1
51	3	386773	9	13	4	11	1	4	1	0	0	55	38	1
32	3	283268	0	6	5	7	4	4	0	0	0	42	38	0
31	6	301526	15	10	3	7	2	4	1	0	0	40	38	0
22	3	151790	15	10	2	11	5	4	0	0	0	30	10	0
47	5	106252	9	13	0	11	1	4	0	0	0	50	38	0
32	3	188557	11	9	4	6	1	4	1	0	0	40	38	0
26	3	171114	15	10	4	4	1	4	0	0	0	38	38	0
37	3	327323	4	3	5	4	1	4	1	0	0	32	12	0
31	3	244147	11	9	0	2	4	4	1	0	0	55	38	0
37	3	280282	8	11	2	12	5	4	0	0	0	24	38	1
55	3	116442	11	9	4	11	1	4	1	0	0	38	38	0
23	1	282579	8	11	0	12	1	4	1	0	0	56	38	0
36	3	51838	15	10	0	0	4	4	0	0	0	40	38	0
34	3	73585	12	14	2	9	0	4	1	0	0	40	*	0
43	3	226902	9	13	2	11	0	4	1	0	0	50	38	1
54	3	279129	15	10	4	12	1	4	1	0	0	40	38	0
43	6	146908	15	10	2	2	0	4	1	0	0	40	*	0
28	3	196690	8	11	4	6	1	4	0	0	1669	42	38	0
40	3	130760	8	11	2	3	0	4	1	0	0	50	38	1
41	5	49572	15	10	2	3	0	4	1	0	0	60	38	0
40	3	237601	9	13	4	11	1	3	0	0	0	55	38	1
42	3	169628	15	10	0	0	1	2	0	0	0	38	38	0
61	5	36671	11	9	2	4	0	4	1	0	2352	50	38	0
18	3	231193	2	8	4	6	3	4	1	0	0	30	38	0
59	*	192130	11	9	2	*	0	4	1	0	0	16	38	0
21	*	149704	11	9	4	*	1	4	0	1055	0	40	38	0
48	3	102102	8	11	2	12	0	4	1	0	0	50	38	1
41	4	32185	9	13	2	12	0	4	1	0	0	40	38	0
18	*	196061	15	10	4	*	3	4	1	0	0	33	38	0
23	3	211046	11	9	4	11	1	4	0	2463	0	40	38	0
60	3	31577	11	9	2	13	0	4	1	0	0	60	38	1
22	3	162343	15	10	4	7	2	2	1	0	0	20	38	0
61	3	128831	11	9	2	6	0	4	1	0	0	40	38	0
25	3	316688	11	9	4	6	1	2	1	0	0	40	38	0
46	3	90758	12	14	4	12	1	4	1	0	0	35	38	1
43	3	274363	9	13	2	3	0	4	1	0	1902	40	8	1
43	3	154538	7	12	0	2	1	4	1	0	0	40	38	0
24	3	106085	11	9	4	7	3	2	1	0	1721	30	38	0
68	5	315859	1	7	4	4	4	4	1	0	0	20	38	0
31	3	51471	11	9	0	0	4	4	0	0	0	38	38	0
17	3	193830	1	7	4	11	3	4	0	0	0	20	38	0
32	3	231043	11	9	2	2	0	4	1	5178	0	48	38	1
50	*	23780	12	14	3	*	2	4	1	0	0	40	38	0
33	3	169879	9	13	2	9	0	4	1	3103	0	47	38	1
64	3	270333	9	13	2	9	0	4	1	0	0	40	38	1
20	3	138768	11	9	4	13	3	4	1	0	0	30	38	0
30	3	191571	11	9	5	7	3	4	0	0	0	36	38	0
22	*	219941	15	10	4	*	3	2	1	0	0	40	38	0
43	3	94113	15	10	0	3	1	4	1	0	0	45	38	0
22	3	137510	15	10	4	0	3	4	1	0	0	40	38	0
17	3	32607	0	6	4	4	3	4	1	0	0	20	38	0
47	5	93208	11	9	2	7	5	4	0	0	0	75	21	0
41	3	254440	8	11	4	9	1	4	0	0	0	60	38	0
56	3	186556	15	10	2	2	0	4	1	0	0	50	38	1
64	3	169871	11	9	2	13	0	4	1	0	0	45	38	0
47	3	191277	11	9	2	13	0	4	1	0	0	50	38	1
48	3	167159	8	11	4	0	4	4	1	0	0	40	38	0
31	3	171871	12	14	4	9	1	4	0	0	0	46	38	0
29	3	154411	8	11	4	12	3	4	1	0	0	40	38	0
30	3	129227	11	9	6	0	1	4	0	0	0	40	38	0
32	3	110331	11	9	2	3	0	4	1	0	1672	60	38	0
57	3	34269	11	9	6	13	4	4	1	0	653	42	38	1
62	3	174355	11	9	6	7	1	4	0	0	0	40	38	0
39	3	680390	11	9	5	6	4	4	0	0	0	24	38	0
43	3	233130	15	10	4	0	1	4	1	0	0	25	38	0
24	4	165474	9	13	4	11	3	4	1	0	0	40	38	0
42	*	257780	1	7	2	*	0	4	1	0	0	15	38	0
53	3	194259	15	10	2	0	5	4	0	4386	0	40	38	1
26	3	280093	15	10	4	5	3	4	1	0	0	40	38	0
73	5	177387	11	9	2	3	0	4	1	0	0	40	38	0
72	*	28929	1	7	6	*	1	4	0	0	0	24	38	0
55	3	105304	11	9	2	6	0	4	1	0	0	40	38	0
25	3	499233	11	9	0	0	1	4	1	0	0	40	38	0
41	3	180572	9	13	0	9	1	4	0	0	0	50	38	1
24	3	321435	9	13	4	3	1	4	1	0	0	50	38	0
63	3	86108	11	9	6	4	1	4	1	0	0	6	38	0
17	3	198124	1	7	4	11	3	4	1	0	0	20	38	0
35	3	135162	15	10	2	2	0	4	1	0	0	50	38	0
51	3	146813	15	10	2	9	0	4	1	0	0	40	38	1
62	1	291175	9	13	6	9	1	4	0	0	0	48	38	0
55	3	387569	11	9	2	2	0	4	1	4386	0	40	38	1
43	3	102895	15	10	0	9	1	4	1	0	0	40	38	0
40	1	33274	11	9	0	7	1	4	0	0	0	50	38	0
37	3	86551	9	13	2	3	0	4	1	0	0	45	38	1
39	3	138192	9	13	2	2	0	4	1	0	0	40	38	0
31	3	118966	11	9	4	2	3	4	1	0	0	18	38	0
61	3	99784	12	14	6	9	1	4	0	0	0	40	38	1
26	3	90980	8	11	0	0	1	4	0	0	0	55	38	0
46	5	177407	11	9	2	11	0	4	1	0	0	50	38	0
26	3	96467	9	13	4	9	1	4	0	0	0	40	38	0
48	6	327886	10	16	0	9	3	4	1	0	0	50	38	1
34	3	111567	11	9	4	13	3	4	1	0	0	40	38	0
34	1	166545	11	9	4	0	3	4	0	0	0	40	38	0
59	3	142182	11	9	2	7	0	4	1	0	0	40	38	1
34	3	188798	9	13	4	9	3	4	0	0	0	40	38	0
49	3	38563	9	13	4	3	1	4	0	0	0	56	38	1
18	3	216284	1	7	4	0	3	4	0	0	0	20	38	0
43	3	191547	11	9	2	4	0	4	1	0	0	40	25	0
48	3	285335	1	7	2	3	0	4	1	0	0	50	38	0
28	4	142712	15	10	2	3	0	4	1	0	0	70	38	0
33	3	80945	11	9	2	6	0	4	1	0	0	40	38	0
24	3	309055	15	10	4	11	1	4	0	0	0	15	38	0
21	3	62339	0	6	4	5	1	4	1	0	0	40	38	0
17	3	368700	1	7	4	11	3	4	1	0	0	28	38	0
39	3	176186	15	10	2	4	0	4	1	0	0	50	38	1
29	5	266855	9	13	5	9	3	4	1	0	0	40	38	0
44	3	48087	9	13	2	3	0	4	1	0	0	40	38	1
24	3	121313	15	10	4	13	3	4	1	0	0	50	38	0
71	5	143437	12	14	2	11	0	4	1	10605	0	40	38	1
51	5	160724	9	13	2	11	0	1	1	0	2415	40	2	1
55	3	282753	4	3	0	7	4	2	1	0	0	25	38	0
41	3	194636	9	13	2	3	0	4	1	0	0	60	38	1
23	3	153044	11	9	4	5	4	2	0	0	0	7	38	0
38	3	411797	8	11	0	0	4	4	0	0	0	40	38	0
39	3	117683	11	9	2	13	0	4	1	0	0	40	38	1
19	3	376540	11	9	4	0	1	4	0	0	0	30	38	0
49	3	72393	6	5	0	6	1	4	0	0	0	40	38	0
32	3	270335	9	13	2	0	2	4	1	0	0	40	29	1
27	3	96226	11	9	2	2	0	4	1	0	0	70	38	0
38	3	95336	9	13	2	11	0	4	1	0	0	50	38	1
33	3	258498	15	10	2	2	5	4	0	0	0	60	38	0
63	*	149698	15	10	2	*	0	4	1	0	0	15	38	0
23	3	205865	9	13	4	3	3	4	1	0	0	28	38	0
33	4	155781	15	10	2	2	0	4	1	0	0	60	*	0
54	5	406468	11	9	2	11	0	2	1	0	0	40	38	0
29	3	177119	8	11	0	12	1	4	0	2174	0	45	38	0
48	*	144397	15	10	0	*	4	2	0	0	0	30	38	0
35	5	372525	9	13	4	3	1	4	1	0	0	40	38	0
