Category	Rating	Reviews	Size	Installs	Price	Content_Rating	Genres	Android_Ver
COICS	4.7	2249.0000	32	500000	0	Everyone	Coics	4.0.3_and_up
COICS	4.8	516.0000	12	50000	0	Everyone	CoicsCreativity	4.4_and_up
COICS	3.9	834.0000	15	50000	0	ature_17+	Coics	4.1_and_up
COICS	4.1	1010.0000	11	50000	0	ature_17+	Coics	4.1_and_up
COICS	4.4	238970.0000	28	1000000	0	Teen	Coics	5.0_and_up
COICS	4.6	302.0000	2.2	10000	0	Teen	Coics	4.0_and_up
COICS	4.5	438.0000	3.4	10000	0	Everyone	Coics	2.3_and_up
COICS	4.7	73.0000	8.3	10000	0	Everyone	Coics	4.0.3_and_up
COICS	4.4	39.0000	4.3	10000	0	Everyone_10+	Coics	4.2_and_up
COICS	4.5	144.0000	4.7	10000	0	Everyone	Coics	4.0.3_and_up
COICS	3.9	2181.0000	10	100000	0	Teen	Coics	4.0.3_and_up
COICS	3.2	93965.0000	15	5000000	0	Teen	Coics	4.0.3_and_up
COICS	3.2	1446.0000	7.1	100000	0	ature_17+	Coics	4.0.3_and_up
COICS	4.1	12088.0000	21	1000000	0	ature_17+	Coics	4.0.3_and_up
COICS	4.5	314.0000	6.1	100000	0	Everyone	Coics	4.1_and_up
COICS	4.2	25671.0000	*	1000000	0	Teen	Coics	*
COICS	4.2	15194.0000	15	1000000	0	Teen	Coics	4.2_and_up
COICS	3.7	22551.0000	11	1000000	0	Teen	Coics	4.4_and_up
COICS	4.5	29839.0000	29	1000000	0	Teen	Coics	4.4_and_up
COICS	4.6	279.0000	3.3	100000	0	Everyone	Coics	4.0_and_up
COICS	4.5	564387.0000	*	5000000	0	Everyone	Coics	*
COICS	*	1330.0000	22	50000	0	Everyone	Coics	4.2_and_up
COICS	4.7	1677.0000	40	100000	0	Everyone	Coics	4.1_and_up
COICS	4.4	757.0000	10	10000	0	Teen	Coics	4.1_and_up
COICS	3.5	115.0000	9.1	10000	0	ature_17+	Coics	5.0_and_up
COICS	3.3	125.0000	4.7	5000	0	Teen	Coics	4.0.3_and_up
COICS	4.5	9952.0000	38	500000	0	Everyone_10+	Coics	4.1_and_up
COICS	4.4	18814.0000	*	1000000	0	ature_17+	Coics	*
COICS	4.2	21.0000	6.7	5000	0	Everyone	Coics	4.0_and_up
COICS	5	15.0000	37	1000	0	Everyone	Coics	4.0.3_and_up
COICS	4.4	51981.0000	*	5000000	0	Everyone	Coics	2.3_and_up
COICS	4.7	3596.0000	7.8	10000	0	Teen	Coics	4.0.3_and_up
COICS	4.4	1006.0000	19	50000	0	Everyone	Coics	4.0.3_and_up
COICS	4.4	5968.0000	5.7	1000000	0	Everyone	Coics	4.0_and_up
COICS	4.6	4895.0000	35	100000	0	Everyone	Coics	4.4_and_up
COUNICATION	4	56642847.0000	*	1000000000	0	Everyone	Counication	*
COUNICATION	4.4	69119316.0000	*	1000000000	0	Everyone	Counication	*
COUNICATION	4.3	125257.0000	17	10000000	0	Teen	Counication	4.1_and_up
COUNICATION	4.3	9642995.0000	*	1000000000	0	Everyone	Counication	*
COUNICATION	4.4	1429035.0000	*	100000000	0	Everyone	Counication	2.3_and_up
COUNICATION	4.3	4604324.0000	*	1000000000	0	Everyone	Counication	*
COUNICATION	4	3419249.0000	*	1000000000	0	Everyone	Counication	*
COUNICATION	4.3	11334799.0000	*	500000000	0	Everyone	Counication	*
COUNICATION	4.3	158679.0000	8.8	5000000	0	Everyone	Counication	4.4_and_up
COUNICATION	4.4	3075028.0000	*	100000000	0	Everyone	Counication	*
COUNICATION	4.3	4187998.0000	16	100000000	0	Everyone	Counication	4.4_and_up
COUNICATION	4.3	659395.0000	11	100000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.3	4785892.0000	11	500000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.3	66602.0000	*	50000000	0	Everyone	Counication	5.0_and_up
COUNICATION	4.3	30209.0000	15	5000000	0	Everyone	Counication	4.1_and_up
COUNICATION	4	36901.0000	6.6	5000000	0	Everyone	Counication	4.0.3_-_7.1.1
COUNICATION	4.5	5149854.0000	*	100000000	0	Everyone	Counication	*
COUNICATION	4.3	192948.0000	6.6	10000000	0	Everyone	Counication	4.0.3_-_7.1.1
COUNICATION	3.7	99559.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	4.5	437674.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	3.9	13698.0000	5.1	10000000	0	Everyone	Counication	4.1_and_up
COUNICATION	4.4	2473509.0000	*	100000000	0	Everyone	Counication	*
COUNICATION	3.6	20769.0000	18	1000000	0	Everyone	Counication	4.1_and_up
COUNICATION	4.4	36880.0000	4	1000000	0	Everyone	Counication	5.0_and_up
COUNICATION	4.2	171031.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	4.4	63543.0000	*	5000000	0	Everyone	Counication	*
COUNICATION	4.1	45487.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	4.4	615381.0000	37	10000000	0	ature_17+	Counication	4.0.3_and_up
COUNICATION	4.3	2451083.0000	*	100000000	0	Teen	Counication	*
COUNICATION	4.2	33053.0000	22	5000000	0	Everyone	Counication	4.0.3_and_up
COUNICATION	4.2	5387333.0000	*	100000000	0	Everyone	Counication	*
COUNICATION	4.4	3648120.0000	3.3	100000000	0	Teen	Counication	4.0_and_up
COUNICATION	4.4	136662.0000	32	10000000	0	Everyone	Counication	4.0.3_and_up
COUNICATION	3.9	42370.0000	37	1000000	0	Everyone	Counication	5.0_and_up
COUNICATION	4.2	781810.0000	*	100000000	0	Everyone	Counication	*
COUNICATION	4.4	3128250.0000	*	100000000	0	ature_17+	Counication	*
COUNICATION	4.6	2083237.0000	*	500000000	0	Everyone	Counication	4.4_and_up
COUNICATION	4.3	541389.0000	*	10000000	0	Everyone	Counication	4.1_and_up
COUNICATION	4.3	46702.0000	*	1000000	0	Everyone	Counication	*
COUNICATION	4.4	2939.0000	17	100000	0	Everyone	Counication	4.1_and_up
COUNICATION	3.7	13761.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	4.3	258556.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	3.9	40751.0000	35	10000000	0	Teen	Counication	4.0.3_and_up
COUNICATION	4.5	17712922.0000	40	500000000	0	Teen	Counication	4.0_and_up
COUNICATION	3.7	25021.0000	61	5000000	0	Everyone	Counication	4.3_and_up
COUNICATION	4.3	27187.0000	66	5000000	0	Everyone	Counication	4.4_and_up
COUNICATION	4.4	69119316.0000	*	1000000000	0	Everyone	Counication	*
COUNICATION	4	56646578.0000	*	1000000000	0	Everyone	Counication	*
COUNICATION	4.3	4785988.0000	11	500000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4	122498.0000	79	10000000	0	Everyone	Counication	4.0.3_and_up
COUNICATION	4.3	11334973.0000	*	500000000	0	Everyone	Counication	*
COUNICATION	4	3419433.0000	*	1000000000	0	Everyone	Counication	*
COUNICATION	4.1	132014.0000	25	10000000	0	Everyone	Counication	4.2_and_up
COUNICATION	4.2	83239.0000	14	5000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.2	594728.0000	*	50000000	0	Everyone	Counication	4.4_and_up
COUNICATION	4.2	5387446.0000	*	100000000	0	Everyone	Counication	*
COUNICATION	4.1	10484169.0000	*	1000000000	0	Everyone	Counication	*
COUNICATION	4.4	3128509.0000	*	100000000	0	ature_17+	Counication	*
COUNICATION	4.3	2451093.0000	*	100000000	0	Teen	Counication	*
COUNICATION	4.2	171031.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	4.4	2876500.0000	24	100000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.2	781810.0000	*	100000000	0	Everyone	Counication	*
COUNICATION	4.1	28238.0000	17	1000000	0	Everyone	Counication	2.3_and_up
COUNICATION	4.3	335646.0000	8.3	10000000	0	Everyone	Counication	2.3_and_up
COUNICATION	4.3	350154.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	4.5	349384.0000	8.2	10000000	0	Everyone	Counication	4.0.3_and_up
COUNICATION	4.3	346982.0000	*	10000000	0	Everyone	Counication	4.1_and_up
COUNICATION	4.2	244863.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	4.2	10790289.0000	*	500000000	0	Everyone	Counication	*
COUNICATION	4.5	330761.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	4.3	37320.0000	8.4	1000000	0	Everyone	Counication	4.0.3_and_up
COUNICATION	4.3	12842860.0000	*	100000000	0	Everyone	Counication	4.0.3_and_up
COUNICATION	4.3	2546527.0000	*	100000000	0	Everyone	Counication	*
COUNICATION	4.4	36893.0000	4	1000000	0	Everyone	Counication	5.0_and_up
COUNICATION	4.2	15880.0000	32	1000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.3	346980.0000	*	10000000	0	Everyone	Counication	4.1_and_up
COUNICATION	4.3	9643041.0000	*	1000000000	0	Everyone	Counication	*
COUNICATION	4.4	3075118.0000	*	100000000	0	Everyone	Counication	*
COUNICATION	4.6	2264916.0000	6.1	50000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.3	541389.0000	*	10000000	0	Everyone	Counication	4.1_and_up
COUNICATION	4.4	2473693.0000	*	100000000	0	Everyone	Counication	*
COUNICATION	4.2	42925.0000	2.8	1000000	0	Everyone	Counication	2.3_and_up
COUNICATION	4.5	5150471.0000	*	100000000	0	Everyone	Counication	*
COUNICATION	4.5	2511130.0000	*	50000000	0	Everyone	Counication	*
COUNICATION	4.4	3648480.0000	3.3	100000000	0	Teen	Counication	4.0_and_up
COUNICATION	4.5	17714850.0000	40	500000000	0	Teen	Counication	4.0_and_up
COUNICATION	4.1	13100.0000	2.2	1000000	0	Everyone	Counication	4.0.3_and_up
COUNICATION	4.2	27156.0000	*	1000000	0	Everyone	Counication	*
COUNICATION	4.1	55098.0000	4.3	1000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.3	1133501.0000	4.7	10000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.1	12578.0000	2.3	500000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.2	10965.0000	2.3	500000	0	Everyone	Counication	3.0_and_up
COUNICATION	4	18247.0000	*	100000	$3.99	Everyone	Counication	4.1_and_up
COUNICATION	4.2	190613.0000	11	10000000	0	Everyone	Counication	4.0.3_and_up
COUNICATION	4.2	125232.0000	2.7	10000000	0	Everyone	Counication	2.1_and_up
COUNICATION	4.2	83239.0000	14	5000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.3	11334973.0000	*	500000000	0	Everyone	Counication	*
COUNICATION	4.3	72065.0000	13	1000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.4	27540.0000	3.7	1000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.2	104990.0000	10	5000000	0	Everyone	Counication	4.0.3_and_up
COUNICATION	4.4	177703.0000	13	10000000	0	ature_17+	Counication	5.0_and_up
COUNICATION	4.1	17529.0000	10	1000000	0	Everyone	Counication	4.0.3_and_up
COUNICATION	4.2	177263.0000	13	10000000	0	ature_17+	Counication	5.0_and_up
COUNICATION	4.8	237468.0000	8.8	1000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.4	32254.0000	5.5	1000000	0	Everyone	Counication	2.1_and_up
COUNICATION	4.4	483565.0000	20	10000000	0	Everyone	Counication	4.1_and_up
COUNICATION	4.4	552441.0000	29	10000000	0	Everyone	Counication	4.1_and_up
COUNICATION	4	60308.0000	*	5000000	0	Everyone	Counication	*
COUNICATION	4.5	457283.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	4.4	93825.0000	11	5000000	0	Everyone	Counication	4.1_and_up
COUNICATION	4.1	32283.0000	*	1000000	0	Everyone	Counication	*
COUNICATION	4.2	15287.0000	17	1000000	0	Everyone	Counication	4.0.3_and_up
COUNICATION	4.5	205739.0000	17	5000000	0	Everyone	Counication	4.1_and_up
COUNICATION	4.3	14873.0000	*	1000000	0	Everyone	Counication	*
COUNICATION	4.5	7820209.0000	*	100000000	0	Everyone	Counication	*
COUNICATION	4	9498.0000	118	1000000	0	Everyone	Counication	2.3_and_up
COUNICATION	4.3	4604483.0000	*	1000000000	0	Everyone	Counication	*
COUNICATION	4.3	4188142.0000	16	100000000	0	Everyone	Counication	4.4_and_up
COUNICATION	4.2	88427.0000	5.1	5000000	0	Everyone	Counication	4.0.3_and_up
COUNICATION	4.5	305218.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	4.6	183374.0000	44	1000000	0	Everyone	Counication	4.1_and_up
COUNICATION	4.1	20901.0000	7.3	1000000	0	Everyone	Counication	4.1_and_up
COUNICATION	4	122595.0000	30	1000000	0	Everyone	Counication	5.0_and_up
COUNICATION	4.2	124346.0000	695	10000000	0	Everyone	Counication	2.0_and_up
COUNICATION	4.6	837842.0000	*	50000000	0	Everyone	Counication	*
COUNICATION	4.1	255.0000	1.6	10000	0	Everyone	Counication	2.2_and_up
COUNICATION	4.3	41420.0000	19	5000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.2	44706.0000	*	1000000	0	Everyone	Counication	*
COUNICATION	4.3	23707.0000	*	500000	0	Everyone	Counication	*
COUNICATION	4	3419513.0000	*	1000000000	0	Everyone	Counication	*
COUNICATION	4.3	4785988.0000	11	500000000	0	Everyone	Counication	4.0_and_up
COUNICATION	4.2	594728.0000	*	50000000	0	Everyone	Counication	4.4_and_up
COUNICATION	4.3	11335255.0000	*	500000000	0	Everyone	Counication	*
COUNICATION	4.1	10484169.0000	*	1000000000	0	Everyone	Counication	*
COUNICATION	4.2	5387446.0000	*	100000000	0	Everyone	Counication	*
COUNICATION	4.1	29208.0000	23	1000000	0	Everyone	Counication	2.3.3_and_up
COUNICATION	4.6	191032.0000	26	5000000	0	Everyone	Counication	4.0.3_and_up
COUNICATION	4.3	350154.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	4.2	244863.0000	*	10000000	0	Everyone	Counication	*
COUNICATION	4.2	10790289.0000	*	500000000	0	Everyone	Counication	*
COUNICATION	4.3	2546527.0000	*	100000000	0	Everyone	Counication	*
DATING	4.2	1545.0000	*	10000	$3.99	ature_17+	Dating	4.1_and_up
DATING	2.6	57.0000	6.2	1000	$6.99	Everyone	Dating	4.0_and_up
DATING	*	0.0000	20	50	$1.49	Teen	Dating	4.0_and_up
DATING	*	0.0000	18	100	$2.99	Everyone	Dating	4.0_and_up
DATING	*	4.0000	1.2	100	$3.99	Teen	Dating	4.0.3_and_up
DATING	3.5	2.0000	17	100	$7.99	ature_17+	Dating	4.0_and_up
DATING	4	516801.0000	*	10000000	0	ature_17+	Dating	*
DATING	4.1	285726.0000	15	10000000	0	ature_17+	Dating	4.1_and_up
DATING	3.7	76646.0000	*	10000000	0	ature_17+	Dating	*
DATING	4.1	2556.0000	56	100000	0	ature_17+	Dating	4.1_and_up
DATING	4.2	7779.0000	12	500000	0	ature_17+	Dating	5.0_and_up
DATING	4.5	61637.0000	11	5000000	0	ature_17+	Dating	4.1_and_up
DATING	4.4	12632.0000	29	1000000	0	ature_17+	Dating	4.1_and_up
DATING	4.2	313724.0000	*	10000000	0	ature_17+	Dating	4.1_and_up
DATING	4	48845.0000	40	1000000	0	ature_17+	Dating	4.4_and_up
DATING	4.1	305708.0000	*	10000000	0	ature_17+	Dating	*
DATING	3.1	31320.0000	53	5000000	0	ature_17+	Dating	4.1_and_up
DATING	4.4	172460.0000	3.1	5000000	0	ature_17+	Dating	4.0_and_up
DATING	4.2	4195.0000	24	100000	0	ature_17+	Dating	4.4_and_up
DATING	4.1	11633.0000	23	500000	0	ature_17+	Dating	4.1_and_up
DATING	3.9	10212.0000	5	1000000	0	ature_17+	Dating	4.4_and_up
DATING	4.3	37053.0000	44	1000000	0	ature_17+	Dating	4.1_and_up
DATING	4.4	667.0000	27	10000	0	ature_17+	Dating	4.1_and_up
DATING	3.5	13202.0000	6.1	1000000	0	ature_17+	Dating	4.1_and_up
DATING	4	28671.0000	*	1000000	0	ature_17+	Dating	*
DATING	3.3	1157.0000	21	100000	0	ature_17+	Dating	4.2_and_up
DATING	4.5	212626.0000	11	10000000	0	ature_17+	Dating	4.1_and_up
DATING	4.4	222888.0000	21	1000000	0	ature_17+	Dating	4.1_and_up
DATING	4.1	2067.0000	24	100000	0	ature_17+	Dating	4.4_and_up
DATING	3.9	1643.0000	31	500000	0	ature_17+	Dating	4.1_and_up
DATING	3.9	105.0000	27	5000	0	ature_17+	Dating	4.4_and_up
DATING	3.6	3414.0000	6.2	500000	0	ature_17+	Dating	4.1_and_up
DATING	4	42194.0000	*	5000000	0	ature_17+	Dating	*
DATING	3.6	11806.0000	12	1000000	0	ature_17+	Dating	4.0.3_and_up
DATING	3.4	1999.0000	8	100000	0	ature_17+	Dating	4.2_and_up
DATING	4.2	22544.0000	5.9	1000000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.1	97684.0000	7.9	1000000	0	ature_17+	Dating	4.0.3_and_up
DATING	3.4	2519.0000	5	100000	0	ature_17+	Dating	4.4_and_up
DATING	3	1146.0000	1.4	100000	0	ature_17+	Dating	4.0_and_up
DATING	4.6	13046.0000	13	500000	0	ature_17+	Dating	4.1_and_up
DATING	4.1	17268.0000	40	500000	0	ature_17+	Dating	4.0.3_and_up
DATING	3.9	8722.0000	13	500000	0	ature_17+	Dating	4.1_and_up
DATING	1.9	953.0000	19	100000	0	ature_17+	Dating	5.0_and_up
DATING	3.5	2593.0000	5	500000	0	ature_17+	Dating	4.4_and_up
DATING	2.5	5377.0000	19	500000	0	ature_17+	Dating	4.0.3_and_up
DATING	3.9	852.0000	27	100000	0	ature_17+	Dating	4.1_and_up
DATING	3.4	212.0000	3	50000	0	ature_17+	Dating	5.0_and_up
DATING	3.5	1972.0000	13	1000000	0	ature_17+	Dating	4.1_and_up
DATING	4.4	35206.0000	7.2	1000000	0	Everyone	Dating	4.0_and_up
DATING	3.8	5164.0000	25	100000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.2	1939.0000	*	100000	0	ature_17+	Dating	4.0_and_up
DATING	2.5	277.0000	5.7	100000	0	ature_17+	Dating	4.1_and_up
DATING	2.8	80.0000	5.5	10000	0	Teen	Dating	4.0.3_and_up
DATING	4.1	825.0000	*	100000	0	ature_17+	Dating	4.0_and_up
DATING	4.2	40035.0000	6.5	1000000	0	ature_17+	Dating	4.0.3_and_up
DATING	3.5	1093.0000	5.8	100000	0	ature_17+	Dating	4.2_and_up
DATING	4.3	135418.0000	*	10000000	0	ature_17+	Dating	*
DATING	3.3	1601.0000	3.8	500000	0	ature_17+	Dating	4.1_and_up
DATING	4.1	2212.0000	41	100000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.2	57081.0000	7.9	1000000	0	ature_17+	Dating	4.0.3_and_up
DATING	3.5	241.0000	2.8	50000	0	ature_17+	Dating	5.0_and_up
DATING	4.2	63986.0000	20	5000000	0	ature_17+	Dating	4.0_and_up
DATING	4.4	7888.0000	15	500000	0	ature_17+	Dating	4.1_and_up
DATING	4.1	535.0000	28	100000	0	ature_17+	Dating	4.1_and_up
DATING	4.2	5084.0000	9.6	100000	0	ature_17+	Dating	4.1_and_up
DATING	4.3	2430.0000	13	500000	0	ature_17+	Dating	4.1_and_up
DATING	4.1	285726.0000	15	10000000	0	ature_17+	Dating	4.1_and_up
DATING	4	48845.0000	40	1000000	0	ature_17+	Dating	4.4_and_up
DATING	4.1	2556.0000	56	100000	0	ature_17+	Dating	4.1_and_up
DATING	4.2	7779.0000	12	500000	0	ature_17+	Dating	5.0_and_up
DATING	3	837.0000	9.4	100000	0	ature_17+	Dating	4.4_and_up
DATING	4.4	12632.0000	29	1000000	0	ature_17+	Dating	4.1_and_up
DATING	4.5	61637.0000	11	5000000	0	ature_17+	Dating	4.1_and_up
DATING	2.5	5377.0000	19	500000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.1	11633.0000	23	500000	0	ature_17+	Dating	4.1_and_up
DATING	4.2	313724.0000	*	10000000	0	ature_17+	Dating	4.1_and_up
DATING	4	738.0000	27	10000	0	ature_17+	Dating	4.1_and_up
DATING	4.1	305708.0000	*	10000000	0	ature_17+	Dating	*
DATING	1.9	953.0000	19	100000	0	ature_17+	Dating	5.0_and_up
DATING	3.3	4631.0000	45	100000	0	ature_17+	Dating	5.0_and_up
DATING	4.4	222888.0000	21	1000000	0	ature_17+	Dating	4.1_and_up
DATING	4.1	17268.0000	40	500000	0	ature_17+	Dating	4.0.3_and_up
DATING	3.8	5164.0000	25	100000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.1	4953.0000	15	1000000	0	Teen	Dating	4.2_and_up
DATING	4.2	4195.0000	24	100000	0	ature_17+	Dating	4.4_and_up
DATING	4	28671.0000	*	1000000	0	ature_17+	Dating	*
DATING	4.5	212626.0000	11	10000000	0	ature_17+	Dating	4.1_and_up
DATING	3.7	1439.0000	38	50000	0	ature_17+	Dating	4.2_and_up
DATING	3.9	1645.0000	31	500000	0	ature_17+	Dating	4.1_and_up
DATING	3.5	13204.0000	6.1	1000000	0	ature_17+	Dating	4.1_and_up
DATING	3.9	853.0000	27	100000	0	ature_17+	Dating	4.1_and_up
DATING	4	337.0000	32	10000	0	ature_17+	Dating	4.3_and_up
DATING	4.6	13049.0000	13	500000	0	ature_17+	Dating	4.1_and_up
DATING	4	51698.0000	63	1000000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.1	923.0000	44	100000	0	ature_17+	Dating	4.1_and_up
DATING	4.2	1546.0000	*	10000	$3.99	ature_17+	Dating	4.1_and_up
DATING	3.3	149.0000	16	10000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.4	198.0000	28	10000	0	ature_17+	Dating	4.1_and_up
DATING	4.3	135420.0000	*	10000000	0	ature_17+	Dating	*
DATING	4.2	22545.0000	5.9	1000000	0	ature_17+	Dating	4.0.3_and_up
DATING	3.9	8723.0000	13	500000	0	ature_17+	Dating	4.1_and_up
DATING	4.3	23170.0000	9	500000	0	ature_17+	Dating	4.1_and_up
DATING	3.4	13890.0000	20	500000	0	ature_17+	Dating	4.2_and_up
DATING	4.2	57083.0000	7.9	1000000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.1	537.0000	28	100000	0	ature_17+	Dating	4.1_and_up
DATING	4	13440.0000	49	500000	0	ature_17+	Dating	4.0.3_and_up
DATING	3.6	143.0000	27	10000	0	ature_17+	Dating	4.1_and_up
DATING	4.2	1059.0000	18	100000	0	ature_17+	Dating	4.2_and_up
DATING	3.5	894.0000	14	100000	0	ature_17+	Dating	4.1_and_up
DATING	4	6191.0000	27	500000	0	ature_17+	Dating	4.1_and_up
DATING	4.1	2212.0000	41	100000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.1	15081.0000	38	1000000	0	ature_17+	Dating	4.1_and_up
DATING	2.8	80.0000	5.5	10000	0	Teen	Dating	4.0.3_and_up
DATING	4.4	218.0000	27	10000	0	ature_17+	Dating	4.1_and_up
DATING	4.4	35205.0000	7.2	1000000	0	Everyone	Dating	4.0_and_up
DATING	4.2	243950.0000	21	10000000	0	ature_17+	Dating	4.1_and_up
DATING	4.1	236.0000	8.8	10000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.2	5152.0000	38	100000	0	ature_17+	Dating	4.1_and_up
DATING	3.9	1576.0000	*	10000	0	ature_17+	Dating	4.1_and_up
DATING	4.1	6701.0000	11	1000000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.2	40039.0000	6.5	1000000	0	ature_17+	Dating	4.0.3_and_up
DATING	3.9	742.0000	26	50000	0	ature_17+	Dating	4.0.3_and_up
DATING	4	187.0000	19	10000	0	ature_17+	Dating	4.2_and_up
DATING	4.2	2506.0000	6.1	500000	0	ature_17+	Dating	4.0_and_up
DATING	4.5	182986.0000	77	5000000	0	ature_17+	Dating	4.1_and_up
DATING	3.9	8661.0000	9.5	1000000	0	ature_17+	Dating	4.0_and_up
DATING	3.6	8.0000	14	1000	0	ature_17+	Dating	4.4_and_up
DATING	4.4	59.0000	38	5000	0	Everyone	Dating	4.3_and_up
DATING	3.5	35.0000	16	1000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.4	28.0000	3.4	500	0	Everyone	Dating	4.0.3_and_up
DATING	4.8	125.0000	4.7	5000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.6	185.0000	5	10000	0	ature_17+	Dating	4.0.3_and_up
DATING	4.7	6.0000	4.9	100	0	ature_17+	Dating	4.0.3_and_up
DATING	4.8	110.0000	4.9	10000	0	ature_17+	Dating	4.0.3_and_up
DATING	*	3.0000	16	1000	0	ature_17+	Dating	4.0.3_and_up
DATING	2.7	3.0000	3.9	100	0	ature_17+	Dating	4.4_and_up
DATING	5	5.0000	4.4	1000	0	ature_17+	Dating	4.0.3_and_up
DATING	*	3.0000	4.8	1000	0	ature_17+	Dating	4.0_and_up
DATING	4.8	84.0000	4.5	1000	0	ature_17+	Dating	4.0.3_and_up
DATING	5	2.0000	70	100	0	ature_17+	Dating	4.4_and_up
DATING	4.8	20.0000	4.9	500	0	ature_17+	Dating	4.0.3_and_up
DATING	*	2.0000	3.7	500	0	ature_17+	Dating	4.0_and_up
DATING	4.9	776.0000	4.9	5000	0	ature_17+	Dating	4.0.3_and_up
DATING	3	2.0000	16	100	0	ature_17+	Dating	4.0.3_and_up
DATING	*	1.0000	4.6	100	0	Teen	Dating	4.0.3_and_up
DATING	*	0.0000	3.6	50	0	ature_17+	Dating	4.0_and_up
DATING	4.7	14.0000	21	5000	0	ature_17+	Dating	4.1_and_up
DATING	*	0.0000	13	50	0	ature_17+	Dating	4.1_and_up
DATING	*	1.0000	8.7	500	0	ature_17+	Dating	4.0.3_and_up
DATING	1	1.0000	9.2	10	0	ature_17+	Dating	4.0.3_and_up
DATING	*	3.0000	6.9	500	0	Everyone	Dating	4.0.3_and_up
DATING	*	0.0000	39	500	0	ature_17+	Dating	4.0.3_and_up
DATING	*	0.0000	8	100	0	Everyone	Dating	3.0_and_up
DATING	*	24.0000	3.9	1000	0	ature_17+	Dating	4.0_and_up
DATING	*	0.0000	14	10	0	ature_17+	Dating	4.1_and_up
DATING	*	23.0000	11	100	0	ature_17+	Dating	4.4_and_up
DATING	*	0.0000	13	10	0	ature_17+	Dating	4.1_and_up
DATING	5	5.0000	9.3	500	0	Teen	Dating	4.0.3_and_up
DATING	4.7	18.0000	5	500	0	ature_17+	Dating	4.0.3_and_up
DATING	*	0.0000	10	10	0	Everyone	Dating	4.4_and_up
DATING	5	6.0000	5	100	0	ature_17+	Dating	4.0.3_and_up
DATING	*	1.0000	5	100	0	Teen	Dating	4.0.3_and_up
DATING	*	2.0000	3.6	10	0	Everyone	Dating	4.0.3_and_up
DATING	*	0.0000	19	10	0	Everyone	Dating	4.0.3_and_up
DATING	5	5.0000	5	100	0	ature_17+	Dating	4.0.3_and_up
DATING	*	0.0000	9.8	50	0	ature_17+	Dating	4.1_and_up
DATING	*	0.0000	14	100	0	ature_17+	Dating	4.1_and_up
DATING	*	0.0000	5	100	0	Everyone	Dating	4.0_and_up
DATING	*	0.0000	4.9	10	0	Teen	Dating	4.0.3_and_up
DATING	3	1.0000	5.5	500	0	ature_17+	Dating	4.0.3_and_up
DATING	4.1	11.0000	11	1000	0	ature_17+	Dating	4.0_and_up
DATING	*	4.0000	3.8	500	0	ature_17+	Dating	3.0_and_up
DATING	*	14.0000	5	50	0	Teen	Dating	4.0.3_and_up
DATING	*	0.0000	8.2	1	0	Everyone	Dating	4.0.3_and_up
DATING	*	1.0000	21	10	0	ature_17+	Dating	4.2_and_up
DATING	*	104.0000	12	1000	0	ature_17+	Dating	4.1_and_up
DATING	*	0.0000	10	1	0	ature_17+	Dating	4.2_and_up
DATING	*	14.0000	3.3	50	0	Everyone	Dating	4.1_and_up
