Area	Perimeter	MajorAxisLength	MinorAxisLength	AspectRation	Eccentricity	ConvexArea	EquivDiameter	Extent	Solidity	roundness	Compactness	ShapeFactor1	ShapeFactor2	ShapeFactor3	ShapeFactor4	Class
34220	677.527	233.183	186.9591	1.2472	0.5976	34577	208.7349	0.7738	0.9897	0.9368	0.8952	0.0068	0.0027	0.8013	0.9994	5
34222	671.994	223.2983	195.2384	1.1437	0.4853	34576	208.741	0.7843	0.9898	0.9523	0.9348	0.0065	0.0031	0.8739	0.9995	5
34239	666.439	232.6863	187.7243	1.2395	0.5909	34510	208.7928	0.7696	0.9921	0.9687	0.8973	0.0068	0.0027	0.8052	0.998	5
34246	684.324	229.9085	189.9911	1.2101	0.5631	34732	208.8142	0.7796	0.986	0.919	0.9082	0.0067	0.0028	0.8249	0.9982	5
34253	672.539	228.0043	191.3685	1.1914	0.5436	34556	208.8355	0.7929	0.9912	0.9516	0.9159	0.0067	0.0029	0.8389	0.9995	5
34254	668.704	223.9688	194.9292	1.149	0.4925	34575	208.8386	0.7754	0.9907	0.9626	0.9324	0.0065	0.003	0.8695	0.999	5
34259	676.402	227.5449	191.868	1.1859	0.5376	34623	208.8538	0.7701	0.9895	0.941	0.9179	0.0066	0.0029	0.8425	0.9991	5
34276	689.626	229.559	190.4115	1.2056	0.5586	34738	208.9056	0.7631	0.9867	0.9057	0.91	0.0067	0.0028	0.8282	0.9984	5
34291	671.507	230.6581	189.6239	1.2164	0.5693	34619	208.9513	0.782	0.9905	0.9556	0.9059	0.0067	0.0028	0.8206	0.9982	5
34313	671.844	220.934	198.1039	1.1152	0.4427	34600	209.0183	0.797	0.9917	0.9553	0.9461	0.0064	0.0032	0.895	0.9982	5
34321	669.531	227.9958	191.8273	1.1885	0.5405	34652	209.0427	0.7875	0.9904	0.9621	0.9169	0.0066	0.0029	0.8407	0.9992	5
34327	677.311	231.1581	189.3044	1.2211	0.5739	34714	209.061	0.7936	0.9889	0.9403	0.9044	0.0067	0.0028	0.818	0.9988	5
34333	665.686	229.2149	190.8719	1.2009	0.5537	34592	209.0793	0.7791	0.9925	0.9736	0.9122	0.0067	0.0029	0.832	0.9992	5
34337	667.785	229.8068	190.6296	1.2055	0.5585	34583	209.0914	0.8098	0.9929	0.9676	0.9099	0.0067	0.0028	0.8278	0.998	5
34349	674.863	238.2312	183.7249	1.2967	0.6366	34645	209.128	0.7834	0.9915	0.9477	0.8778	0.0069	0.0025	0.7706	0.9992	5
34390	680.24	245.0147	178.9745	1.369	0.683	34759	209.2527	0.7939	0.9894	0.9339	0.854	0.0071	0.0023	0.7294	0.9985	5
34394	669.762	230.9211	189.9053	1.216	0.5689	34730	209.2649	0.7817	0.9903	0.9635	0.9062	0.0067	0.0028	0.8212	0.9986	5
34395	665.156	231.7171	189.1898	1.2248	0.5774	34638	209.2679	0.7912	0.993	0.9769	0.9031	0.0067	0.0028	0.8156	0.999	5
34397	678.85	229.7747	190.9316	1.2034	0.5563	34776	209.274	0.7722	0.9891	0.938	0.9108	0.0067	0.0028	0.8295	0.9983	5
34410	684.481	232.4579	188.9396	1.2303	0.5826	34802	209.3136	0.8007	0.9887	0.9229	0.9004	0.0068	0.0027	0.8108	0.9975	5
34412	667.199	233.959	187.3983	1.2485	0.5987	34677	209.3197	0.7875	0.9924	0.9714	0.8947	0.0068	0.0027	0.8005	0.9993	5
34419	687.797	224.1432	195.6152	1.1458	0.4882	34885	209.3409	0.7752	0.9866	0.9143	0.934	0.0065	0.0031	0.8723	0.9995	5
34421	678.034	232.4039	189.1497	1.2287	0.581	34762	209.347	0.7557	0.9902	0.9409	0.9008	0.0068	0.0027	0.8114	0.997	5
34425	680.503	232.6457	188.5544	1.2338	0.5858	34791	209.3592	0.7589	0.9895	0.9342	0.8999	0.0068	0.0027	0.8098	0.9992	5
34428	688.178	229.7325	191.3791	1.2004	0.5532	34908	209.3683	0.7778	0.9862	0.9135	0.9114	0.0067	0.0028	0.8306	0.997	5
34441	675.683	228.6978	191.9152	1.1917	0.5439	34826	209.4078	0.7909	0.9889	0.948	0.9157	0.0066	0.0029	0.8384	0.9991	5
34443	684.507	234.6073	187.5726	1.2508	0.6006	34874	209.4139	0.7847	0.9876	0.9238	0.8926	0.0068	0.0027	0.7968	0.9966	5
34447	682.912	225.0874	195.3292	1.1523	0.4969	34853	209.4261	0.7458	0.9884	0.9282	0.9304	0.0065	0.003	0.8657	0.9976	5
34461	675.775	246.7254	178.1578	1.3849	0.6918	34691	209.4686	0.7702	0.9934	0.9483	0.849	0.0072	0.0023	0.7208	0.9982	5
34469	666.834	230.158	190.9937	1.2051	0.558	34747	209.4929	0.7897	0.992	0.9741	0.9102	0.0067	0.0028	0.8285	0.9984	5
34474	672.3	225.6494	194.6503	1.1593	0.5058	34774	209.5081	0.7933	0.9914	0.9585	0.9285	0.0065	0.003	0.8621	0.9993	5
34475	677.676	241.0432	182.3691	1.3217	0.6539	34878	209.5112	0.7765	0.9884	0.9433	0.8692	0.007	0.0025	0.7555	0.9985	5
34483	687.567	233.7407	188.5879	1.2394	0.5908	35051	209.5355	0.7407	0.9838	0.9166	0.8964	0.0068	0.0027	0.8036	0.996	5
34491	674.657	233.1828	188.5764	1.2365	0.5882	34829	209.5598	0.7859	0.9903	0.9522	0.8987	0.0068	0.0027	0.8076	0.9987	5
34503	678.24	236.5446	185.8928	1.2725	0.6184	34885	209.5962	0.7477	0.989	0.9425	0.8861	0.0069	0.0026	0.7851	0.9991	5
34509	668.332	230.3295	190.9197	1.2064	0.5594	34776	209.6145	0.7837	0.9923	0.9709	0.9101	0.0067	0.0028	0.8282	0.9992	5
34521	667.908	224.7553	195.683	1.1486	0.4919	34830	209.6509	0.7858	0.9911	0.9724	0.9328	0.0065	0.003	0.8701	0.9994	5
34523	673.987	231.917	189.7342	1.2223	0.5751	34878	209.657	0.7859	0.9898	0.955	0.904	0.0067	0.0028	0.8172	0.9989	5
34532	689.551	217.0221	202.7149	1.0706	0.3571	35057	209.6843	0.7683	0.985	0.9126	0.9662	0.0063	0.0034	0.9335	0.9994	5
34543	670.896	235.018	187.2911	1.2548	0.6041	34826	209.7177	0.7692	0.9919	0.9644	0.8923	0.0068	0.0027	0.7963	0.9992	5
34543	669.456	226.9754	193.9726	1.1701	0.5193	34827	209.7177	0.7868	0.9918	0.9686	0.924	0.0066	0.003	0.8537	0.999	5
34594	670.069	233.4409	188.866	1.236	0.5877	34848	209.8725	0.7814	0.9927	0.9682	0.899	0.0067	0.0027	0.8083	0.999	5
34600	673.252	231.4349	190.4578	1.2152	0.5681	34919	209.8907	0.7778	0.9909	0.9592	0.9069	0.0067	0.0028	0.8225	0.9994	5
34601	685.556	226.5195	194.7188	1.1633	0.5109	35048	209.8937	0.7806	0.9872	0.9252	0.9266	0.0065	0.003	0.8586	0.9988	5
34622	683.382	235.9288	187.0531	1.2613	0.6094	35010	209.9574	0.7637	0.9889	0.9316	0.8899	0.0068	0.0026	0.792	0.9989	5
34623	675.213	228.1944	193.5033	1.1793	0.53	34965	209.9604	0.7596	0.9902	0.9543	0.9201	0.0066	0.0029	0.8466	0.9983	5
34626	667.845	231.8884	190.4683	1.2175	0.5704	34913	209.9695	0.7618	0.9918	0.9756	0.9055	0.0067	0.0028	0.8199	0.9982	5
34629	670.997	233.1312	189.6829	1.2291	0.5814	34915	209.9786	0.7458	0.9918	0.9665	0.9007	0.0067	0.0027	0.8112	0.9971	5
34631	670.02	229.3368	192.4014	1.192	0.5442	34953	209.9847	0.7607	0.9908	0.9694	0.9156	0.0066	0.0029	0.8384	0.9993	5
34635	667.638	227.0632	194.4152	1.1679	0.5166	34929	209.9968	0.764	0.9916	0.9764	0.9248	0.0066	0.003	0.8553	0.999	5
34638	677.314	234.6905	188.3398	1.2461	0.5966	34989	210.0059	0.7579	0.99	0.9488	0.8948	0.0068	0.0027	0.8007	0.9978	5
34666	681.015	225.7927	195.8278	1.153	0.4978	35034	210.0907	0.7978	0.9895	0.9393	0.9305	0.0065	0.003	0.8658	0.9982	5
34671	674.874	235.5895	187.6497	1.2555	0.6046	35015	210.1059	0.7658	0.9902	0.9566	0.8918	0.0068	0.0027	0.7954	0.9986	5
34676	668.424	226.4475	195.1938	1.1601	0.5069	34982	210.121	0.7779	0.9913	0.9753	0.9279	0.0065	0.003	0.861	0.9989	5
34680	669.575	231.2624	191.2411	1.2093	0.5623	34941	210.1332	0.7759	0.9925	0.9721	0.9086	0.0067	0.0028	0.8256	0.9984	5
34700	690.412	233.6301	189.5018	1.2329	0.5849	35154	210.1937	0.7479	0.9871	0.9148	0.8997	0.0067	0.0027	0.8094	0.9979	5
34703	676.387	230.7693	191.7627	1.2034	0.5563	35025	210.2028	0.7732	0.9908	0.9532	0.9109	0.0066	0.0028	0.8297	0.9985	5
34722	670.391	227.2594	194.7319	1.167	0.5155	34999	210.2604	0.7904	0.9921	0.9709	0.9252	0.0065	0.003	0.856	0.999	5
34729	671.193	228.8103	193.6576	1.1815	0.5326	35043	210.2816	0.7771	0.991	0.9687	0.919	0.0066	0.0029	0.8446	0.9979	5
34733	670.564	228.3272	193.86	1.1778	0.5283	35019	210.2937	0.7778	0.9918	0.9707	0.921	0.0066	0.0029	0.8483	0.9991	5
34747	672.202	234.5404	188.726	1.2428	0.5937	35043	210.3361	0.7841	0.9916	0.9663	0.8968	0.0067	0.0027	0.8043	0.9995	5
34748	669.267	221.0905	200.2691	1.104	0.4237	35046	210.3391	0.7705	0.9915	0.9749	0.9514	0.0064	0.0032	0.9051	0.9992	5
34750	675.599	223.1988	198.5282	1.1243	0.457	35091	210.3451	0.8051	0.9903	0.9567	0.9424	0.0064	0.0031	0.8881	0.9985	5
34757	686.779	231.2299	191.672	1.2064	0.5594	35150	210.3663	0.7864	0.9888	0.926	0.9098	0.0067	0.0028	0.8277	0.9985	5
34761	687.872	229.737	192.8876	1.191	0.5432	35171	210.3784	0.7768	0.9883	0.9232	0.9157	0.0066	0.0029	0.8386	0.9988	5
34766	669.475	232.1753	190.994	1.2156	0.5686	35054	210.3936	0.7521	0.9918	0.9748	0.9062	0.0067	0.0028	0.8212	0.9982	5
34771	683.109	230.5865	192.1856	1.1998	0.5526	35163	210.4087	0.784	0.9889	0.9364	0.9125	0.0066	0.0028	0.8326	0.999	5
34772	671.947	228.0477	194.3366	1.1735	0.5233	35103	210.4117	0.7632	0.9906	0.9678	0.9227	0.0066	0.0029	0.8513	0.999	5
34774	677.726	228.5222	193.9603	1.1782	0.5288	35139	210.4178	0.7806	0.9896	0.9514	0.9208	0.0066	0.0029	0.8478	0.9989	5
34787	677.348	230.8566	192.6459	1.1983	0.551	35126	210.4571	0.7268	0.9903	0.9528	0.9116	0.0066	0.0028	0.8311	0.9959	5
34792	692.19	228.0327	194.3386	1.1734	0.5232	35231	210.4722	0.7849	0.9875	0.9125	0.923	0.0066	0.0029	0.8519	0.9996	5
34794	693.537	237.4906	186.9933	1.27	0.6165	35187	210.4783	0.7472	0.9888	0.909	0.8863	0.0068	0.0026	0.7855	0.9976	5
34794	671.293	236.6109	187.4232	1.2624	0.6104	35052	210.4783	0.785	0.9926	0.9703	0.8896	0.0068	0.0026	0.7913	0.999	5
34800	671.796	226.6362	195.6138	1.1586	0.505	35120	210.4964	0.7846	0.9909	0.969	0.9288	0.0065	0.003	0.8626	0.9994	5
34841	675.857	231.957	191.6113	1.2106	0.5636	35137	210.6204	0.7891	0.9916	0.9585	0.908	0.0067	0.0028	0.8245	0.9981	5
34841	670.201	223.7225	198.5308	1.1269	0.461	35122	210.6204	0.7876	0.992	0.9747	0.9414	0.0064	0.0031	0.8863	0.9988	5
34847	686.633	236.4262	188.0627	1.2572	0.606	35229	210.6385	0.761	0.9892	0.9288	0.8909	0.0068	0.0026	0.7938	0.9979	5
34850	674.295	230.4336	192.7522	1.1955	0.548	35119	210.6476	0.7725	0.9923	0.9632	0.9141	0.0066	0.0028	0.8356	0.999	5
34865	680	224.8251	197.6776	1.1373	0.4764	35256	210.6929	0.7932	0.9889	0.9475	0.9371	0.0064	0.0031	0.8782	0.9988	5
34878	671.541	225.4135	197.148	1.1434	0.4848	35188	210.7322	0.7652	0.9912	0.9719	0.9349	0.0065	0.003	0.874	0.9993	5
34878	679.271	229.297	193.9499	1.1822	0.5334	35217	210.7322	0.7845	0.9904	0.9499	0.919	0.0066	0.0029	0.8446	0.9986	5
34879	689.973	236.1931	188.3982	1.2537	0.6031	35298	210.7352	0.7698	0.9881	0.9207	0.8922	0.0068	0.0026	0.796	0.998	5
34879	675.467	223.8	198.8687	1.1254	0.4587	35258	210.7352	0.7924	0.9893	0.9607	0.9416	0.0064	0.0031	0.8867	0.9978	5
34882	680.065	234.5232	189.5312	1.2374	0.589	35219	210.7443	0.7929	0.9904	0.9478	0.8986	0.0067	0.0027	0.8075	0.9992	5
34883	672.664	232.3225	191.4684	1.2134	0.5664	35182	210.7473	0.7997	0.9915	0.9688	0.9071	0.0067	0.0028	0.8229	0.9985	5
34895	677.7	225.3698	197.2329	1.1427	0.4838	35227	210.7835	0.763	0.9906	0.9548	0.9353	0.0065	0.003	0.8747	0.9995	5
34911	677.462	235.2556	189.28	1.2429	0.5939	35252	210.8318	0.7625	0.9903	0.9559	0.8962	0.0067	0.0027	0.8031	0.9982	5
34911	670.061	232.3947	191.3769	1.2143	0.5673	35204	210.8318	0.7711	0.9917	0.9771	0.9072	0.0067	0.0028	0.823	0.9994	5
34912	676.03	230.3106	193.114	1.1926	0.5449	35245	210.8349	0.7744	0.9906	0.96	0.9154	0.0066	0.0029	0.838	0.9994	5
34924	816.638	258.3198	181.6399	1.4222	0.711	37992	210.8711	0.7121	0.9192	0.6581	0.8163	0.0074	0.002	0.6664	0.9477	5
34934	687.791	230.1592	193.7172	1.1881	0.54	35445	210.9013	0.7571	0.9856	0.928	0.9163	0.0066	0.0029	0.8397	0.9976	5
34936	682.571	232.0236	192.0523	1.2081	0.5611	35353	210.9073	0.7868	0.9882	0.9423	0.909	0.0066	0.0028	0.8263	0.9982	5
34945	675.172	234.9899	189.5542	1.2397	0.591	35231	210.9345	0.76	0.9919	0.9633	0.8976	0.0067	0.0027	0.8057	0.9989	5
34958	672.491	231.2619	192.6081	1.2007	0.5535	35254	210.9737	0.7979	0.9916	0.9714	0.9123	0.0066	0.0028	0.8322	0.9993	5
34960	681.462	237.5611	187.9511	1.264	0.6116	35342	210.9797	0.8035	0.9892	0.946	0.8881	0.0068	0.0026	0.7887	0.9969	5
34968	673.319	238.1087	187.1376	1.2724	0.6183	35218	211.0039	0.7555	0.9929	0.9693	0.8862	0.0068	0.0026	0.7853	0.9992	5
34968	750.395	242.8225	184.3295	1.3173	0.651	35858	211.0039	0.7434	0.9752	0.7804	0.869	0.0069	0.0024	0.7551	0.9947	5
34971	673.194	235.0016	189.6895	1.2389	0.5903	35269	211.0129	0.7825	0.9916	0.9697	0.8979	0.0067	0.0027	0.8063	0.9989	5
34980	675.203	233.0087	191.3428	1.2178	0.5707	35276	211.0401	0.7853	0.9916	0.9642	0.9057	0.0067	0.0028	0.8203	0.999	5
34995	679.687	236.9907	188.1317	1.2597	0.6081	35298	211.0853	0.758	0.9914	0.9519	0.8907	0.0068	0.0026	0.7933	0.9994	5
35022	670.696	231.8362	192.6036	1.2037	0.5566	35293	211.1667	0.7918	0.9923	0.9784	0.9108	0.0066	0.0028	0.8296	0.9986	5
35031	675.649	232.068	192.5368	1.2053	0.5583	35369	211.1939	0.799	0.9904	0.9643	0.9101	0.0066	0.0028	0.8282	0.9982	5
35042	676.65	225.6145	197.8959	1.1401	0.4802	35380	211.227	0.8	0.9904	0.9618	0.9362	0.0064	0.0031	0.8765	0.9993	5
35049	679.396	228.9632	195.0752	1.1737	0.5236	35349	211.2481	0.7775	0.9915	0.9542	0.9226	0.0065	0.0029	0.8512	0.9991	5
35059	671.731	230.0316	194.3218	1.1838	0.5351	35314	211.2783	0.7777	0.9928	0.9764	0.9185	0.0066	0.0029	0.8436	0.9986	5
35062	701.948	223.2641	200.2524	1.1149	0.4422	35579	211.2873	0.7787	0.9855	0.8942	0.9464	0.0064	0.0032	0.8956	0.9985	5
35066	674.509	229.0392	195.118	1.1738	0.5237	35356	211.2994	0.7887	0.9918	0.9685	0.9225	0.0065	0.0029	0.8511	0.9991	5
35069	692.225	234.2367	191.2138	1.225	0.5776	35563	211.3084	0.7527	0.9861	0.9197	0.9021	0.0067	0.0027	0.8138	0.9969	5
35081	677.561	234.7953	190.5792	1.232	0.5841	35395	211.3445	0.7684	0.9911	0.9603	0.9001	0.0067	0.0027	0.8102	0.9982	5
35083	687.873	229.6499	194.934	1.1781	0.5287	35513	211.3506	0.7676	0.9879	0.9317	0.9203	0.0065	0.0029	0.847	0.9978	5
35083	685.515	227.9848	196.1942	1.162	0.5094	35477	211.3506	0.7827	0.9889	0.9382	0.927	0.0065	0.003	0.8594	0.9987	5
35085	693.747	245.9349	181.856	1.3524	0.6732	35658	211.3566	0.7355	0.9839	0.9161	0.8594	0.007	0.0024	0.7386	0.9988	5
35087	678.15	237.2939	188.4923	1.2589	0.6075	35477	211.3626	0.7689	0.989	0.9587	0.8907	0.0068	0.0026	0.7934	0.9988	5
35091	688.22	225.8522	197.9885	1.1407	0.4812	35466	211.3747	0.7803	0.9894	0.931	0.9359	0.0064	0.003	0.8759	0.9992	5
35091	685.847	232.5037	192.6269	1.207	0.56	35452	211.3747	0.7624	0.9898	0.9375	0.9091	0.0066	0.0028	0.8265	0.9976	5
35105	687.922	232.3756	192.4947	1.2072	0.5602	35508	211.4168	0.7827	0.9887	0.9322	0.9098	0.0066	0.0028	0.8277	0.9992	5
35106	688.658	231.1126	193.5515	1.1941	0.5465	35503	211.4198	0.7874	0.9888	0.9302	0.9148	0.0066	0.0028	0.8368	0.9992	5
35106	680.346	234.3642	191.0106	1.227	0.5794	35445	211.4198	0.8104	0.9904	0.9531	0.9021	0.0067	0.0027	0.8138	0.9985	5
35122	679.818	231.7962	193.1433	1.2001	0.5529	35481	211.468	0.7844	0.9899	0.955	0.9123	0.0066	0.0028	0.8323	0.9989	5
35123	685.227	233.2249	192.0042	1.2147	0.5677	35457	211.471	0.7919	0.9906	0.94	0.9067	0.0066	0.0028	0.8222	0.9987	5
35128	669.663	228.4025	195.9669	1.1655	0.5137	35376	211.4861	0.7855	0.993	0.9844	0.9259	0.0065	0.0029	0.8574	0.9993	5
35130	678.016	239.1832	187.1601	1.278	0.6227	35473	211.4921	0.7801	0.9903	0.9603	0.8842	0.0068	0.0026	0.7819	0.9992	5
35131	684.17	234.523	190.9245	1.2284	0.5807	35466	211.4951	0.75	0.9906	0.9431	0.9018	0.0067	0.0027	0.8133	0.999	5
35134	668.885	226.2664	197.9558	1.143	0.4843	35360	211.5041	0.7976	0.9936	0.9868	0.9348	0.0064	0.003	0.8738	0.9987	5
35145	681.083	243.7646	183.7065	1.3269	0.6573	35444	211.5372	0.7828	0.9916	0.9521	0.8678	0.0069	0.0024	0.7531	0.9993	5
35149	682.373	238.9292	187.4223	1.2748	0.6202	35509	211.5493	0.7825	0.9899	0.9486	0.8854	0.0068	0.0026	0.7839	0.9994	5
35162	673.468	230.2302	194.6425	1.1828	0.5341	35450	211.5884	0.7863	0.9919	0.9742	0.919	0.0065	0.0029	0.8446	0.999	5
35165	676.072	232.8835	192.3851	1.2105	0.5635	35463	211.5974	0.7858	0.9916	0.9668	0.9086	0.0066	0.0028	0.8256	0.9993	5
35175	706.545	226.7972	197.6792	1.1473	0.4902	35707	211.6275	0.7736	0.9851	0.8855	0.9331	0.0064	0.003	0.8707	0.999	5
35176	680.437	235.7913	190.024	1.2409	0.5921	35499	211.6305	0.7954	0.9909	0.9547	0.8975	0.0067	0.0027	0.8056	0.9996	5
35208	678.529	232.2855	193.4635	1.2007	0.5535	35535	211.7268	0.7677	0.9908	0.961	0.9115	0.0066	0.0028	0.8308	0.9975	5
35221	674.683	237.281	189.13	1.2546	0.6039	35484	211.7658	0.7628	0.9926	0.9723	0.8925	0.0067	0.0026	0.7965	0.9993	5
35223	674.287	231.269	194.316	1.1902	0.5423	35537	211.7719	0.7668	0.9912	0.9735	0.9157	0.0066	0.0028	0.8385	0.998	5
35237	676.073	233.9276	192.023	1.2182	0.5711	35502	211.8139	0.7783	0.9925	0.9688	0.9055	0.0066	0.0028	0.8199	0.9988	5
35246	683.282	240.0904	186.9855	1.284	0.6273	35599	211.841	0.7813	0.9901	0.9487	0.8823	0.0068	0.0025	0.7785	0.9996	5
35247	682.573	234.9905	191.2353	1.2288	0.5811	35605	211.844	0.759	0.9899	0.9507	0.9015	0.0067	0.0027	0.8127	0.9987	5
35254	687.045	225.0636	199.692	1.1271	0.4613	35676	211.865	0.7698	0.9882	0.9385	0.9414	0.0064	0.0031	0.8862	0.9987	5
35259	677.828	234.8896	191.2972	1.2279	0.5803	35577	211.88	0.7522	0.9911	0.9644	0.902	0.0067	0.0027	0.8137	0.9991	5
35272	682.696	232.1302	193.5975	1.199	0.5518	35619	211.9191	0.7799	0.9903	0.951	0.9129	0.0066	0.0028	0.8334	0.9993	5
35272	682.862	230.0812	195.4209	1.1774	0.5278	35637	211.9191	0.7751	0.9898	0.9505	0.9211	0.0065	0.0029	0.8484	0.9988	5
35277	676.858	238.5525	188.7742	1.2637	0.6114	35527	211.9341	0.7876	0.993	0.9676	0.8884	0.0068	0.0026	0.7893	0.9974	5
35283	681.373	223.975	200.8365	1.1152	0.4427	35589	211.9521	0.7791	0.9914	0.955	0.9463	0.0063	0.0031	0.8955	0.9987	5
35287	677.949	223.6209	201.0973	1.112	0.4374	35627	211.9642	0.7894	0.9905	0.9648	0.9479	0.0063	0.0032	0.8985	0.9991	5
35288	676.973	232.6213	193.3877	1.2029	0.5558	35608	211.9672	0.795	0.991	0.9676	0.9112	0.0066	0.0028	0.8303	0.9988	5
35300	685.599	238.217	188.8076	1.2617	0.6098	35640	212.0032	0.7672	0.9905	0.9437	0.89	0.0067	0.0026	0.792	0.9993	5
35302	679.016	235.9341	190.7405	1.2369	0.5886	35644	212.0092	0.7817	0.9904	0.9622	0.8986	0.0067	0.0027	0.8075	0.9988	5
35304	686.408	234.6158	192.0454	1.2217	0.5744	35737	212.0152	0.7899	0.9879	0.9416	0.9037	0.0066	0.0027	0.8166	0.9976	5
35313	691.229	233.1567	193.1171	1.2073	0.5603	35743	212.0422	0.7739	0.988	0.9288	0.9094	0.0066	0.0028	0.8271	0.9986	5
35316	682.911	237.7766	189.2416	1.2565	0.6055	35637	212.0512	0.7606	0.991	0.9516	0.8918	0.0067	0.0026	0.7953	0.9993	5
35321	682.903	232.9445	193.4111	1.2044	0.5573	35670	212.0662	0.7615	0.9902	0.9518	0.9104	0.0066	0.0028	0.8288	0.9982	5
35330	682.682	234.6395	192.0162	1.222	0.5747	35655	212.0933	0.7469	0.9909	0.9526	0.9039	0.0066	0.0027	0.8171	0.9984	5
35337	677.215	228.983	196.633	1.1645	0.5124	35671	212.1143	0.7653	0.9906	0.9682	0.9263	0.0065	0.0029	0.8581	0.9993	5
35338	680.836	227.4675	198.0449	1.1486	0.4919	35669	212.1173	0.7877	0.9907	0.958	0.9325	0.0064	0.003	0.8696	0.9988	5
35339	677.909	228.8712	196.9581	1.162	0.5093	35667	212.1203	0.7646	0.9908	0.9663	0.9268	0.0065	0.0029	0.859	0.9982	5
35344	694.82	234.3666	192.3522	1.2184	0.5713	35807	212.1353	0.7625	0.9871	0.92	0.9051	0.0066	0.0027	0.8193	0.9982	5
35352	684.112	231.523	194.6544	1.1894	0.5414	35760	212.1593	0.7554	0.9886	0.9492	0.9164	0.0065	0.0028	0.8397	0.9988	5
35354	687.741	235.0153	191.8283	1.2251	0.5777	35726	212.1653	0.7544	0.9896	0.9393	0.9028	0.0066	0.0027	0.815	0.9985	5
35354	681.226	237.2897	189.8898	1.2496	0.5997	35666	212.1653	0.7686	0.9913	0.9573	0.8941	0.0067	0.0026	0.7994	0.999	5
35364	683.341	222.2949	202.8808	1.0957	0.4087	35761	212.1953	0.7922	0.9889	0.9517	0.9546	0.0063	0.0032	0.9112	0.9984	5
35376	681.424	236.6064	190.5128	1.2419	0.593	35693	212.2313	0.7707	0.9911	0.9574	0.897	0.0067	0.0027	0.8046	0.9992	5
35377	687.757	237.8744	189.4918	1.2553	0.6045	35712	212.2343	0.782	0.9906	0.9399	0.8922	0.0067	0.0026	0.796	0.9993	5
35384	679.656	235.7577	191.3265	1.2322	0.5843	35698	212.2553	0.748	0.9912	0.9626	0.9003	0.0067	0.0027	0.8106	0.9988	5
35402	681.514	231.0085	195.3459	1.1826	0.5338	35696	212.3093	0.7759	0.9918	0.9578	0.9191	0.0065	0.0029	0.8447	0.9989	5
35403	678.413	233.9866	192.8793	1.2131	0.5661	35713	212.3123	0.7707	0.9913	0.9666	0.9074	0.0066	0.0028	0.8233	0.9988	5
35408	684.211	241.9227	186.6907	1.2958	0.636	35765	212.3273	0.7351	0.99	0.9505	0.8777	0.0068	0.0025	0.7703	0.9982	5
35410	704.701	228.5506	197.4338	1.1576	0.5037	35997	212.3333	0.766	0.9837	0.896	0.929	0.0065	0.003	0.8631	0.9992	5
35412	675.129	228.0034	197.9428	1.1519	0.4963	35693	212.3393	0.7959	0.9921	0.9763	0.9313	0.0064	0.003	0.8673	0.999	5
35414	680.978	237.138	190.3679	1.2457	0.5963	35729	212.3453	0.7647	0.9912	0.9597	0.8955	0.0067	0.0027	0.8018	0.9988	5
35432	681.365	233.7422	193.2188	1.2097	0.5627	35757	212.3992	0.7906	0.9909	0.9591	0.9087	0.0066	0.0028	0.8257	0.9989	5
35437	685.657	228.0371	198.2331	1.1503	0.4943	35804	212.4142	0.7815	0.9897	0.9472	0.9315	0.0064	0.003	0.8677	0.9981	5
35438	678.412	233.18	193.7106	1.2038	0.5567	35726	212.4172	0.7936	0.9919	0.9676	0.911	0.0066	0.0028	0.8298	0.9989	5
35438	677.413	234.4297	192.614	1.2171	0.57	35725	212.4172	0.7675	0.992	0.9704	0.9061	0.0066	0.0028	0.821	0.9993	5
35442	698.883	236.8675	191.0033	1.2401	0.5914	36046	212.4292	0.7296	0.9832	0.9118	0.8968	0.0067	0.0027	0.8043	0.9974	5
35442	681.165	228.7551	197.5866	1.1577	0.5039	35791	212.4292	0.7916	0.9902	0.9599	0.9286	0.0065	0.003	0.8624	0.9984	5
35450	680.993	235.7962	191.5857	1.2308	0.583	35744	212.4532	0.7755	0.9918	0.9606	0.901	0.0067	0.0027	0.8118	0.9991	5
35454	677.189	235.5325	191.8533	1.2277	0.5801	35744	212.4651	0.7817	0.9919	0.9715	0.9021	0.0066	0.0027	0.8137	0.999	5
35467	683.515	226.9475	199.2611	1.1389	0.4787	35845	212.5041	0.7667	0.9895	0.954	0.9364	0.0064	0.003	0.8768	0.9986	5
35473	687.235	241.0501	187.6447	1.2846	0.6277	35874	212.5221	0.7913	0.9888	0.9438	0.8817	0.0068	0.0025	0.7773	0.9985	5
35481	679.09	237.9019	190.0845	1.2516	0.6013	35754	212.546	0.789	0.9924	0.9668	0.8934	0.0067	0.0026	0.7982	0.999	5
35499	688.485	228.5198	197.9983	1.1542	0.4993	35887	212.5999	0.7717	0.9892	0.9411	0.9303	0.0064	0.003	0.8655	0.9989	5
35507	682.142	239.2324	189.1162	1.265	0.6124	35835	212.6239	0.7819	0.9908	0.9589	0.8888	0.0067	0.0026	0.7899	0.9993	5
35510	676.975	227.1516	199.323	1.1396	0.4796	35799	212.6329	0.772	0.9919	0.9737	0.9361	0.0064	0.003	0.8763	0.9986	5
35511	702	224.1421	204.1513	1.0979	0.4128	36641	212.6359	0.7591	0.9692	0.9055	0.9487	0.0063	0.0032	0.9	0.9881	5
